"sourceKey","family","hardGatePass","rejectReasons","levelId","assetPath","sourceCoverage","maxChoices","local","nearOuter","sts","collapse","axis","dir"
"hubmixed_refill_strict30","HubMixed","False","sts|collapse","nutation_hub_mixed_v1_strict30_refill_39_s10_r03","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_39_s10_r03.asset","0.957","11","6","5","0.79","0.309","8","7"
"hubmixed_refill_strict30","HubMixed","False","sts|collapse","nutation_hub_mixed_v1_strict30_refill_40_s10_r04","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_40_s10_r04.asset","0.961","11","6","5","0.791","0.31","8","7"
"hubmixed_refill_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_refill_45_s12_r01","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_45_s12_r01.asset","0.967","10","9","5","0.795","0.288","9","6"
"hubmixed_refill_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_refill_68_s17_r04","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_68_s17_r04.asset","0.968","10","9","5","0.768","0.321","9","6"
"hubmixed_refill_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_refill_72_s18_r04","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_72_s18_r04.asset","0.968","10","9","5","0.768","0.321","9","6"
"hubmixed_refill_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_refill_65_s17_r01","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_65_s17_r01.asset","0.967","10","9","5","0.76","0.321","9","6"
"hubmixed_refill_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_refill_69_s18_r01","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_69_s18_r01.asset","0.967","10","9","5","0.76","0.321","9","6"
"hubmixed_refill_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_refill_96_s24_r04","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_96_s24_r04.asset","0.97","12","6","4","0.819","0.312","9","9"
"hubmixed_refill_strict30","HubMixed","False","maxChoices|collapse|dir","nutation_hub_mixed_v1_strict30_refill_99_s25_r03","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_99_s25_r03.asset","0.962","12","6","4","0.82","0.321","9","9"
"hubmixed_refill_strict30","HubMixed","False","maxChoices|collapse|dir","nutation_hub_mixed_v1_strict30_refill_100_s25_r04","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_100_s25_r04.asset","0.97","12","6","4","0.825","0.321","9","9"
"hubmixed_refill_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_refill_91_s23_r03","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_91_s23_r03.asset","0.962","12","6","4","0.812","0.315","9","9"
"hubmixed_refill_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_refill_95_s24_r03","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_95_s24_r03.asset","0.962","12","6","4","0.813","0.313","9","9"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_02_s01_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_02_s01_flipx.asset","0.937","9","9","4","0.848","0.24","8","5"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_01_s01_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_01_s01_base.asset","0.937","9","9","4","0.839","0.241","8","5"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts","nutation_hub_mixed_v1_strict30_transform_wide_04_s01_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_04_s01_rot180.asset","0.937","9","9","4","0.811","0.277","8","5"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts","nutation_hub_mixed_v1_strict30_transform_wide_03_s01_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_03_s01_flipy.asset","0.937","9","9","4","0.802","0.279","8","5"
"hubmixed_transform_wide_strict30","HubMixed","False","sts","nutation_hub_mixed_v1_strict30_transform_wide_07_s02_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_07_s02_flipy.asset","0.935","10","6","5","0.819","0.279","8","7"
"hubmixed_transform_wide_strict30","HubMixed","True","","nutation_hub_mixed_v1_strict30_transform_wide_08_s02_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_08_s02_rot180.asset","0.935","10","6","5","0.82","0.277","8","7"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse|axis","nutation_hub_mixed_v1_strict30_transform_wide_67_s17_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_67_s17_flipy.asset","0.93","8","9","6","0.768","0.312","18","7"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse|axis","nutation_hub_mixed_v1_strict30_transform_wide_68_s17_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_68_s17_rot180.asset","0.93","8","9","6","0.768","0.31","18","7"
"hubmixed_transform_wide_strict30","HubMixed","False","sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_05_s02_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_05_s02_base.asset","0.935","10","6","5","0.784","0.315","8","7"
"hubmixed_transform_wide_strict30","HubMixed","False","sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_06_s02_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_06_s02_flipx.asset","0.935","10","6","5","0.785","0.311","8","7"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_16_s04_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_16_s04_rot180.asset","0.96","10","9","5","0.797","0.287","9","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_15_s04_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_15_s04_flipy.asset","0.96","10","9","5","0.797","0.287","9","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|axis","nutation_hub_mixed_v1_strict30_transform_wide_10_s03_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_10_s03_flipx.asset","0.965","10","10","3","0.838","0.234","10","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|axis","nutation_hub_mixed_v1_strict30_transform_wide_12_s03_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_12_s03_rot180.asset","0.965","10","10","3","0.838","0.234","10","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|axis","nutation_hub_mixed_v1_strict30_transform_wide_09_s03_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_09_s03_base.asset","0.965","10","10","3","0.839","0.234","10","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|axis","nutation_hub_mixed_v1_strict30_transform_wide_11_s03_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_11_s03_flipy.asset","0.965","10","10","3","0.839","0.234","10","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_14_s04_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_14_s04_flipx.asset","0.96","10","9","5","0.763","0.32","9","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local|sts|collapse","nutation_hub_mixed_v1_strict30_transform_wide_13_s04_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_13_s04_base.asset","0.96","10","9","5","0.763","0.32","9","6"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_17_s05_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_17_s05_base.asset","0.952","10","9","5","0.876","0.245","8","8"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_19_s05_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_19_s05_flipy.asset","0.952","10","9","5","0.876","0.246","8","8"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_18_s05_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_18_s05_flipx.asset","0.952","10","9","5","0.876","0.246","8","8"
"hubmixed_transform_wide_strict30","HubMixed","False","local","nutation_hub_mixed_v1_strict30_transform_wide_20_s05_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_20_s05_rot180.asset","0.952","10","9","5","0.876","0.246","8","8"
"hubmixed_transform_wide_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_transform_wide_21_s06_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_21_s06_base.asset","0.949","12","6","4","0.815","0.315","9","9"
"hubmixed_transform_wide_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_transform_wide_23_s06_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_23_s06_flipy.asset","0.949","12","6","4","0.817","0.313","9","9"
"hubmixed_transform_wide_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_transform_wide_22_s06_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_22_s06_flipx.asset","0.949","12","6","4","0.815","0.321","9","9"
"hubmixed_transform_wide_strict30","HubMixed","False","maxChoices|sts|collapse|dir","nutation_hub_mixed_v1_strict30_transform_wide_24_s06_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_24_s06_rot180.asset","0.949","12","6","4","0.816","0.322","9","9"
"hubmixed_transform_wide_strict30","HubMixed","False","coverage|maxChoices|local","nutation_hub_mixed_v1_strict30_transform_wide_25_s07_base","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_25_s07_base.asset","0.925","12","8","4","0.835","0.241","8","6"
"hubmixed_transform_wide_strict30","HubMixed","False","coverage|maxChoices|local","nutation_hub_mixed_v1_strict30_transform_wide_26_s07_flipx","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_26_s07_flipx.asset","0.925","12","8","4","0.835","0.241","8","6"
"hubmixed_transform_wide_strict30","HubMixed","False","coverage|maxChoices|local","nutation_hub_mixed_v1_strict30_transform_wide_27_s07_flipy","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_27_s07_flipy.asset","0.925","12","8","4","0.834","0.241","8","6"
"hubmixed_transform_wide_strict30","HubMixed","False","coverage|maxChoices|local","nutation_hub_mixed_v1_strict30_transform_wide_28_s07_rot180","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30TransformWidePool/nutation_hub_mixed_v1_strict30_transform_wide_28_s07_rot180.asset","0.925","12","8","4","0.835","0.241","8","6"
"family_lab_plus_straight18","CampaignLongChainLab","False","coverage|maxChoices","c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near.asset","0.9265","17","3","3","0.849","0.188","9","5"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_03_l033_long_normal_b_dense_s04_slot_seedlock_keyhole_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_03_l033_long_normal_b_dense_s04_slot_seedlock_keyhole_carrier.asset","0.9529","14","3","2","0.936","0.042","6","3"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices|axis","c5lcf_04_l034_long_hard_lock_s04_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_04_l034_long_hard_lock_s04_slot_seedmaze_chamber_corridor.asset","0.9373","14","5","5","0.844","0.278","13","8"
"family_lab_plus_straight18","CampaignLongChainLab","True","","c5lcf_06_l045_long_normal_b_lock_s05_slot_seedlock_keyhole_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_06_l045_long_normal_b_lock_s05_slot_seedlock_keyhole_carrier.asset","0.9497","10","4","4","0.951","0.069","5","4"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_08_l051_long_normal_a_maze_s06_slot_seedmaze_chamber_corridor_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_08_l051_long_normal_a_maze_s06_slot_seedmaze_chamber_corridor_near.asset","0.9409","13","2","2","0.904","0.202","8","6"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_10_l056_long_veryhard_dense_s06_slot_seedweave_dense_support_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_10_l056_long_veryhard_dense_s06_slot_seedweave_dense_support_near.asset","0.9347","18","6","2","0.892","0.093","9","3"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices|sts|collapse|axis","c5lcf_11_l065_long_veryhard_lock_s07_slot_seedweave_dense_support","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_11_l065_long_veryhard_lock_s07_slot_seedweave_dense_support.asset","0.9491","19","4","2","0.774","0.346","11","8"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_13_l074_long_normal_a_section_s08_slot_seedlock_keyhole_carrier_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_13_l074_long_normal_a_section_s08_slot_seedlock_keyhole_carrier_near.asset","0.9389","12","6","6","0.874","0.134","5","3"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_14_l075_long_normal_b_sweep_s08_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_14_l075_long_normal_b_sweep_s08_slot_seedmaze_chamber_corridor.asset","0.9467","13","5","3","0.85","0.097","5","3"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices|sts","c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice.asset","0.9415","17","3","3","0.801","0.226","7","5"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices|axis","c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near.asset","0.9333","16","6","6","0.858","0.217","11","4"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_43_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_43_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor.asset","0.9525","13","3","3","0.863","0.224","8","6"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_01_l021_long_normal_a_sweep_s03_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_01_l021_long_normal_a_sweep_s03_slot_straight_spine_carrier.asset","0.9583","12","4","4","0.899","0.129","7","5"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_04_l092_long_normal_a_lock_s10_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_04_l092_long_normal_a_lock_s10_slot_straight_spine_carrier.asset","0.9463","12","3","3","0.917","0.031","4","3"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_05_l161_long_normal_a_sweep_s17_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_05_l161_long_normal_a_sweep_s17_slot_straight_spine_carrier.asset","0.9513","12","4","3","0.912","0.094","5","5"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices|sts|collapse|axis","c5lcf_06_l216_long_veryhard_section_s22_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_06_l216_long_veryhard_section_s22_slot_straight_spine_carrier.asset","0.9495","20","4","2","0.748","0.314","11","6"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_07_l231_long_normal_a_maze_s24_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_07_l231_long_normal_a_maze_s24_slot_straight_spine_carrier.asset","0.9455","13","2","2","0.871","0.241","9","7"
"family_lab_plus_straight18","CampaignLongChainLab","False","maxChoices","c5lcf_13_l441_long_normal_a_sweep_s45_slot_straight_spine_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_13_l441_long_normal_a_sweep_s45_slot_straight_spine_carrier.asset","0.9571","12","3","2","0.888","0.173","7","6"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","coverage|maxChoices","c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near.asset","0.9265","17","3","3","0.849","0.188","9","5"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_03_l033_long_normal_b_dense_s04_slot_seedlock_keyhole_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_03_l033_long_normal_b_dense_s04_slot_seedlock_keyhole_carrier.asset","0.9529","14","3","2","0.936","0.042","6","3"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices|axis","c5lcf_04_l034_long_hard_lock_s04_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_04_l034_long_hard_lock_s04_slot_seedmaze_chamber_corridor.asset","0.9373","14","5","5","0.844","0.278","13","8"
"family_lab_singlelane_gate12","CampaignLongChainLab","True","","c5lcf_06_l045_long_normal_b_lock_s05_slot_seedlock_keyhole_carrier","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_06_l045_long_normal_b_lock_s05_slot_seedlock_keyhole_carrier.asset","0.9497","10","4","4","0.951","0.069","5","4"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_08_l051_long_normal_a_maze_s06_slot_seedmaze_chamber_corridor_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_08_l051_long_normal_a_maze_s06_slot_seedmaze_chamber_corridor_near.asset","0.9409","13","2","2","0.904","0.202","8","6"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_10_l056_long_veryhard_dense_s06_slot_seedweave_dense_support_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_10_l056_long_veryhard_dense_s06_slot_seedweave_dense_support_near.asset","0.9347","18","6","2","0.892","0.093","9","3"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices|sts|collapse|axis","c5lcf_11_l065_long_veryhard_lock_s07_slot_seedweave_dense_support","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_11_l065_long_veryhard_lock_s07_slot_seedweave_dense_support.asset","0.9491","19","4","2","0.774","0.346","11","8"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_13_l074_long_normal_a_section_s08_slot_seedlock_keyhole_carrier_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_13_l074_long_normal_a_section_s08_slot_seedlock_keyhole_carrier_near.asset","0.9389","12","6","6","0.874","0.134","5","3"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_14_l075_long_normal_b_sweep_s08_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_14_l075_long_normal_b_sweep_s08_slot_seedmaze_chamber_corridor.asset","0.9467","13","5","3","0.85","0.097","5","3"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices|sts","c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice.asset","0.9415","17","3","3","0.801","0.226","7","5"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices|axis","c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near.asset","0.9333","16","6","6","0.858","0.217","11","4"
"family_lab_singlelane_gate12","CampaignLongChainLab","False","maxChoices","c5lcf_43_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_43_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor.asset","0.9525","13","3","3","0.863","0.224","8","6"
