order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
252,26,352,Main/Level_Main_252,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,24,38,0.632,147,132,162,894,10,0,,,,,0,,,,direct_pure_topup_09_06_direct_polish_hard_pure_rect_core_burst_g14_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_06_direct_polish_hard_pure_rect_core_burst_g14_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L252_direct_pure_topup_09_06_direct_polish_hard_pure_re.asset,ab63430e29ec7824798935e9a79ea089,Green,None,
254,26,354,Main/Level_Main_254,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,36,0.583,101,91,111,740,13,0,,,,,0,,,,direct_normal_topup_38_direct_normal_topup_rect_stair_push_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_38_direct_normal_topup_rect_stair_push_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L254_direct_normal_topup_38_direct_normal_topup_rect_st.asset,b75fffe2bd1618d49b762ebcbf07b354,Green,None,
255,26,355,Main/Level_Main_255,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,23,37,0.622,110,99,121,839,13,0,,,,,0,,,,direct_normal_151_direct_normal_rect_outer_shell_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_151_direct_normal_rect_outer_shell_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L255_direct_normal_151_direct_normal_rect_outer_shell_g.asset,d1c0310e97d97694aacf756f2408df55,Green,None,
256,26,356,Main/Level_Main_256,1,normal,PSG_Normal,section,4,极难,VeryHard,Peak,PSG_Normal_section_Extreme_Peak,24,42,0.571,159,143,175,986,10,0,,,,,0,,,,direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L256_direct_polish_hard_07_direct_polish_hard_rect_quas.asset,4276a82b3ff447d4d967d199d1a07def,Green,None,
257,26,357,Main/Level_Main_257,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,36,0.639,107,96,118,809,13,0,,,,,0,,,,direct_normal_153_direct_normal_rect_lock_buckle_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_153_direct_normal_rect_lock_buckle_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L257_direct_normal_153_direct_normal_rect_lock_buckle_g.asset,cf540e65f758aa7489bc9779eda6553c,Green,None,
259,26,359,Main/Level_Main_259,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,38,0.553,126,113,139,777,10,0,,,,,0,,,,direct_pure_topup_10_18_direct_polish_hard_pure_rect_outer_shell_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_18_direct_polish_hard_pure_rect_outer_shell_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L259_direct_pure_topup_10_18_direct_polish_hard_pure_re.asset,86dcefe83bc72534f8bbe2d3d43d4540,Green,None,
260,26,360,Main/Level_Main_260,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,34,0.618,101,91,111,707,13,0,,,,,0,,,,direct_normal_78_direct_normal_rect_stair_push_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_78_direct_normal_rect_stair_push_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L260_direct_normal_78_direct_normal_rect_stair_push_g1_.asset,5ed138b2f2aabbe41b48bfbeaef4a60a,Green,None,
261,27,361,Main/Level_Main_261,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,37,0.622,107,96,118,851,17,0,,,,,0,,,,sgp_merged_final_outer_repair_quality_filtered26_harde_09_sgp_linework_maze_05_sgp_linework_maze_bluepri,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L261_sgp_merged_final_outer_repair_quality_filtered26_harde_09_sgp_linework.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L261_sgp_merged_final_outer_repair_quality_filtered26_h.asset,4bb782656ebd2b84ca08539cc8e5f443,Green,PeakTooFlat,
262,27,362,Main/Level_Main_262,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,37,0.595,102,92,112,802,13,0,,,,,0,,,,direct_normal_44_direct_normal_rect_dense_weave_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_44_direct_normal_rect_dense_weave_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L262_direct_normal_44_direct_normal_rect_dense_weave_g4.asset,3238b246088bc9c4f85a14af9343ba02,Green,None,
264,27,364,Main/Level_Main_264,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,40,0.625,157,141,173,978,10,0,,,,,0,,,,direct_pure_topup_10_12_direct_polish_hard_pure_rect_core_burst_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_12_direct_polish_hard_pure_rect_core_burst_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L264_direct_pure_topup_10_12_direct_polish_hard_pure_re.asset,d6b2be69805a3b34fae4d0bf8faa4159,Green,None,
265,27,365,Main/Level_Main_265,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,20,39,0.513,104,94,114,767,13,0,,,,,0,,,,direct_normal_70_direct_normal_rect_maze_long_chain_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_70_direct_normal_rect_maze_long_chain_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L265_direct_normal_70_direct_normal_rect_maze_long_chai.asset,7861b510d5b640d4c91a3fb6cab1fd5a,Green,None,
266,27,366,Main/Level_Main_266,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,35,0.629,97,87,107,753,13,0,,,,,0,,,,direct_pure_topup_04_10_direct_normal_pure_rect_section_unlock_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_10_direct_normal_pure_rect_section_unlock_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L266_direct_pure_topup_04_10_direct_normal_pure_rect_se.asset,6e1a3adf37de94f418b9df3fa0ed72a9,Green,None,
269,27,369,Main/Level_Main_269,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,28,50,0.56,184,166,202,1378,13,0,,,,,0,,,,direct_diff120_136_direct_diff_veryhard_dag_unlock_center_cross_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_136_direct_diff_veryhard_dag_unlock_center_cross_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L269_direct_diff120_136_direct_diff_veryhard_dag_unlock.asset,685cdebfc99aa0346b4a6861e83dab1a,Green,None,
270,27,370,Main/Level_Main_270,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,39,0.564,114,103,125,843,13,0,,,,,0,,,,direct_normal_147_direct_normal_rect_dual_zone_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_147_direct_normal_rect_dual_zone_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L270_direct_normal_147_direct_normal_rect_dual_zone_g2_.asset,2b5a7b20737d77a41a41b2befc0d8261,Green,None,
271,28,371,Main/Level_Main_271,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,22,32,0.688,114,103,125,693,10,0,,,,,0,,,,direct_pure_topup_05_16_direct_normal_pure_rect_maze_long_chain_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_16_direct_normal_pure_rect_maze_long_chain_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L271_direct_pure_topup_05_16_direct_normal_pure_rect_ma.asset,2603e90fe61232241a8e1c3fda64e45e,Green,None,
272,28,372,Main/Level_Main_272,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,39,0.59,115,103,127,880,13,0,,,,,0,,,,direct_normal_33_direct_normal_rect_lock_buckle_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_33_direct_normal_rect_lock_buckle_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L272_direct_normal_33_direct_normal_rect_lock_buckle_g3.asset,98d368a4400e0334f9667013baf0ee73,Green,None,
274,28,374,Main/Level_Main_274,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,31,35,0.886,131,118,144,1068,13,0,,,,,0,,,,direct_diff120_95_direct_diff_hard_near_square_stair_ladder_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_95_direct_diff_hard_near_square_stair_ladder_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L274_direct_diff120_95_direct_diff_hard_near_square_sta.asset,c8068269f5fc74e459117be259b05556,Green,None,
275,28,375,Main/Level_Main_275,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,36,0.611,106,95,117,776,13,0,,,,,0,,,,direct_normal_04_direct_normal_rect_dense_weave_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_04_direct_normal_rect_dense_weave_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L275_direct_normal_04_direct_normal_rect_dense_weave_g0.asset,33b58ff5c91f3064b8086571755df539,Green,None,
276,28,376,Main/Level_Main_276,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,27,45,0.6,201,181,221,1187,10,0,,,,,0,,,,direct_advanced_20_direct_advanced_veryhard_rect_dual_zone_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_20_direct_advanced_veryhard_rect_dual_zone_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L276_direct_advanced_20_direct_advanced_veryhard_rect_d.asset,2407842590ccc1c499e9726441d1b8eb,Green,None,
279,28,379,Main/Level_Main_279,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,20,39,0.513,107,96,118,766,13,0,,,,,0,,,,direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L279_direct_normal_topup_14_direct_normal_topup_rect_st.asset,6d6e2d086ef035f42b1efd0e34d721b9,Green,None,
280,28,380,Main/Level_Main_280,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,35,0.657,107,96,118,791,13,0,,,,,0,,,,direct_normal_113_direct_normal_rect_lock_buckle_g5_v12,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_113_direct_normal_rect_lock_buckle_g5_v12.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L280_direct_normal_113_direct_normal_rect_lock_buckle_g.asset,c7e6cf13c01a65147b0770968214114c,Green,None,
281,29,381,Main/Level_Main_281,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,37,0.568,107,96,118,759,13,0,,,,,0,,,,direct_normal_95_direct_normal_rect_sweep_g3_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_95_direct_normal_rect_sweep_g3_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L281_direct_normal_95_direct_normal_rect_sweep_g3_v10.asset,4cfc9e40a2e8a9e459d23dd6177f3e16,Green,None,
282,29,382,Main/Level_Main_282,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,21,38,0.553,107,96,118,784,13,0,,,,,0,,,,direct_normal_114_direct_normal_rect_dense_weave_g5_v12,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_114_direct_normal_rect_dense_weave_g5_v12.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L282_direct_normal_114_direct_normal_rect_dense_weave_g.asset,9834225961486c74c9c51ab0d39a3410,Green,None,
284,29,384,Main/Level_Main_284,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,27,40,0.675,172,155,189,1054,10,0,,,,,0,,,,direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L284_direct_pure_topup_07_22_direct_polish_hard_pure_re.asset,9fec62e8508f61346adb3ee6ba9efd21,Green,None,
286,29,386,Main/Level_Main_286,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,107,96,118,823,13,0,,,,,0,,,,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L286_direct_normal_topup_39_direct_normal_topup_rect_qu.asset,ce800802839c5fd42988d3c7b7fb343f,Green,None,
287,29,387,Main/Level_Main_287,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,50,0.54,214,193,235,1313,10,0,,,,,0,,,,direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L287_direct_advanced_35_direct_advanced_veryhard_rect_c.asset,b99e7a390c7fecd48bfa13b00a98a966,Yellow,GrindyLowClear,
289,29,389,Main/Level_Main_289,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,21,40,0.525,115,103,127,820,13,0,,,,,0,,,,direct_normal_38_direct_normal_rect_stair_push_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_38_direct_normal_rect_stair_push_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L289_direct_normal_38_direct_normal_rect_stair_push_g3_.asset,fbd4146d7e59bd94bb8c56221b13e626,Green,PeakTooFlat,
290,29,390,Main/Level_Main_290,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,22,39,0.564,114,103,125,839,13,0,,,,,0,,,,direct_normal_82_direct_normal_rect_section_unlock_g2_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_82_direct_normal_rect_section_unlock_g2_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L290_direct_normal_82_direct_normal_rect_section_unlock.asset,84c0bfa54f1ba1f42a0b8cd71eb6cb64,Green,None,
291,30,391,Main/Level_Main_291,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,21,37,0.568,106,95,117,765,13,0,,,,,0,,,,direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L291_direct_normal_topup_43_direct_normal_topup_rect_de.asset,74b85562f58baec418314a049380ea62,Green,None,
294,30,394,Main/Level_Main_294,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,36,0.639,110,99,121,814,13,0,,,,,0,,,,direct_normal_155_direct_normal_rect_sweep_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_155_direct_normal_rect_sweep_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L294_direct_normal_155_direct_normal_rect_sweep_g3_v16.asset,02e68ac2afd134e488bf1fdc3128d2ff,Green,None,
295,30,395,Main/Level_Main_295,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,37,0.595,105,95,115,805,13,0,,,,,0,,,,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L295_direct_normal_topup_53_direct_normal_topup_rect_du.asset,2d1de8d86ab34e74889212c184aaa15c,Green,None,
296,30,396,Main/Level_Main_296,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,44,0.523,163,147,179,997,10,0,,,,,0,,,,direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L296_direct_pure_topup_10_02_direct_polish_hard_pure_re.asset,f4984af6a92d9854b93ea93e9b4b5b0d,Green,None,
297,30,397,Main/Level_Main_297,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,114,103,125,814,13,0,,,,,0,,,,direct_normal_128_direct_normal_rect_stair_push_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_128_direct_normal_rect_stair_push_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L297_direct_normal_128_direct_normal_rect_stair_push_g0.asset,a3a451431d9e6e248bba6df836b34a12,Green,None,
299,30,399,Main/Level_Main_299,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,29,46,0.63,178,160,196,1315,13,0,,,,,0,,,,direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L299_direct_diff120_138_direct_diff_veryhard_room_gate_.asset,d3273fca0cbfd4546b7ace4c49ccbed2,Green,None,
300,30,400,Main/Level_Main_300,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,20,41,0.488,110,99,121,806,13,0,,,,,0,,,,direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L300_direct_normal_110_direct_normal_rect_maze_long_cha.asset,6a47ba28c58335741ad1c6f719ebda53,Green,None,
302,31,402,Main/Level_Main_302,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,20,39,0.513,102,92,112,773,13,0,,,,,0,,,,direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L302_direct_normal_topup_51_direct_normal_topup_rect_de.asset,961fc1d2e0d6c5d45bcf1ee1e357bbe9,Green,None,
304,31,404,Main/Level_Main_304,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,40,0.575,122,110,134,906,13,0,,,,,0,,,,direct_normal_138_direct_normal_rect_stair_push_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L304_direct_normal_138_direct_normal_rect_stair_push_g1.asset,97f86af713b850f47995508e9e0edfa5,Green,None,
305,31,405,Main/Level_Main_305,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,44,0.568,181,163,199,1078,10,0,,,,,0,,,,direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L305_direct_advanced_19_direct_advanced_veryhard_rect_c.asset,37de43227753b85459cfe6625012545d,Green,None,
306,31,406,Main/Level_Main_306,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,22,41,0.537,117,105,129,889,13,0,,,,,0,,,,direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L306_direct_diff120_101_direct_diff_hard_long_spine_sna.asset,5a56cbdc7d078a541bbaffa356b72e25,Green,None,
308,31,408,Main/Level_Main_308,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,37,0.568,106,95,117,767,13,0,,,,,0,,,,direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L308_direct_pure_topup_05_15_direct_normal_pure_rect_du.asset,eab1ccb3663ae3640b0e9b65dc7cd2ff,Green,None,
309,31,409,Main/Level_Main_309,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,24,51,0.471,200,180,220,1201,10,0,,,,,0,,,,direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L309_direct_advanced_41_direct_advanced_veryhard_rect_l.asset,169563565f3f2b847b8cd397e880a3ba,Green,None,
310,31,410,Main/Level_Main_310,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,37,0.622,111,100,122,838,13,0,,,,,0,,,,direct_normal_58_direct_normal_rect_stair_push_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_58_direct_normal_rect_stair_push_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L310_direct_normal_58_direct_normal_rect_stair_push_g5_.asset,1f80c8409af375040a773a1016f0d8db,Green,None,
311,32,411,Main/Level_Main_311,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,21,35,0.6,103,93,113,728,13,0,,,,,0,,,,direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L311_direct_pure_topup_06_16_direct_normal_pure_rect_ma.asset,9777cb24916a9834b8777ec00bdba9c3,Green,None,
312,32,412,Main/Level_Main_312,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,22,39,0.564,134,121,147,837,10,0,,,,,0,,,,direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L312_direct_pure_topup_09_22_direct_polish_hard_pure_re.asset,756f705e84821fd439b311b7ef58ceb2,Green,None,
314,32,414,Main/Level_Main_314,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,41,0.537,112,101,123,887,13,0,,,,,0,,,,direct_normal_101_direct_normal_rect_outer_shell_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_101_direct_normal_rect_outer_shell_g4_v11.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L314_direct_normal_101_direct_normal_rect_outer_shell_g.asset,0f0106719ed490f41af3c88ca16f81ca,Green,None,
