"selected","levelId","path","source","coverage","chains","maxChain","order","section10","replacementRole","productionDifficultyBand","plannedWidth","plannedHeight","plannedTargetChains","styleHint","profile","sourceReport","sourceIndex","openers","avgChoices","maxChoices","rhythmScore","rhythmClass","choicePressure","pseudoDepthRisk"
"1","campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","72","21","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","126","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","59","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","133","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","59","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","133","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","56","17","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","134","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","56","17","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","134","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","56","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","135","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","56","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","135","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","85","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","151","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","85","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","151","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","88","19","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","152","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","88","19","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","152","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","76","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","153","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","76","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","153","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.988","69","20","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","4","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.982","71","21","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","5","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.985","71","21","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","6","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","71","21","274","28","Hard","Hard","23","31","131","section","PSG_Normal_section_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","19","10","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_20_nutation_peel_v2_rect_s28_o274_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_20_nutation_peel_v2_rect_s28_o274_v01_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","74","21","274","28","Hard","Hard","23","31","131","section","PSG_Normal_section_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","20","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_21_nutation_peel_v2_rect_s28_o274_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_21_nutation_peel_v2_rect_s28_o274_v02_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","75","19","274","28","Hard","Hard","23","31","131","section","PSG_Normal_section_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","21","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_31_nutation_peel_v2_rect_s29_o289_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_31_nutation_peel_v2_rect_s29_o289_v00_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","71","19","289","29","Hard","Hard","23","31","115","section","PSG_Normal_section_Hard_Pressure","campaign500_normal_full_v1_report.csv","31","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_32_nutation_peel_v2_rect_s29_o289_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_32_nutation_peel_v2_rect_s29_o289_v01_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.975","78","21","289","29","Hard","Hard","23","31","115","section","PSG_Normal_section_Hard_Pressure","campaign500_normal_full_v1_report.csv","32","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.966","82","21","289","29","Hard","Hard","23","31","115","section","PSG_Normal_section_Hard_Pressure","campaign500_normal_full_v1_report.csv","33","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.984","91","21","299","30","Peak","Peak","26","34","178","lock","PSG_Normal_lock_Extreme_Peak","campaign500_normal_full_v1_report.csv","46","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.988","89","21","299","30","Peak","Peak","26","34","178","lock","PSG_Normal_lock_Extreme_Peak","campaign500_normal_full_v1_report.csv","47","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","92","21","299","30","Peak","Peak","26","34","178","lock","PSG_Normal_lock_Extreme_Peak","campaign500_normal_full_v1_report.csv","48","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","62","19","302","31","NormalA_FlowOrNeutral","NormalFlow","20","27","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","49","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","59","19","302","31","NormalA_FlowOrNeutral","NormalFlow","20","27","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","50","11","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.985","63","19","302","31","NormalA_FlowOrNeutral","NormalFlow","20","27","102","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","51","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","75","20","312","32","Hard","Hard","23","31","134","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","67","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.993","73","20","312","32","Hard","Hard","23","31","134","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","68","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","68","20","312","32","Hard","Hard","23","31","134","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","69","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_76_nutation_mixed_neutral_v1_rect_s33_o326_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_76_nutation_mixed_neutral_v1_rect_s33_o326_v00_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","69","21","326","33","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","104","lock","PSG_Normal_lock_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","76","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_77_nutation_mixed_neutral_v1_rect_s33_o326_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_77_nutation_mixed_neutral_v1_rect_s33_o326_v01_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","73","20","326","33","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","104","lock","PSG_Normal_lock_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","77","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_78_nutation_mixed_neutral_v1_rect_s33_o326_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_78_nutation_mixed_neutral_v1_rect_s33_o326_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","72","20","326","33","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","104","lock","PSG_Normal_lock_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","78","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_91_nutation_peel_v2_rect_s34_o331_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_91_nutation_peel_v2_rect_s34_o331_v00_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","95","20","331","34","Hard","Hard","25","33","147","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","91","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_92_nutation_peel_v2_rect_s34_o331_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_92_nutation_peel_v2_rect_s34_o331_v01_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","90","21","331","34","Hard","Hard","25","33","147","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","92","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_93_nutation_peel_v2_rect_s34_o331_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_93_nutation_peel_v2_rect_s34_o331_v02_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","85","21","331","34","Hard","Hard","25","33","147","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","93","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_103_nutation_peel_v2_rect_s35_o341_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_103_nutation_peel_v2_rect_s35_o341_v00_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.967","82","21","341","35","Hard","Hard","25","33","154","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","103","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_104_nutation_peel_v2_rect_s35_o341_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_104_nutation_peel_v2_rect_s35_o341_v01_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.985","82","20","341","35","Hard","Hard","25","33","154","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","104","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_105_nutation_peel_v2_rect_s35_o341_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_105_nutation_peel_v2_rect_s35_o341_v02_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.975","88","21","341","35","Hard","Hard","25","33","154","sweep","PSG_Normal_sweep_Hard_Recovery","campaign500_normal_full_v1_report.csv","105","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_118_nutation_pressure_peak_v1_rect_s36_o359_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_118_nutation_pressure_peak_v1_rect_s36_o359_v00_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.986","96","21","359","36","Peak","Peak","26","34","176","section","PSG_Normal_section_Extreme_Peak","campaign500_normal_full_v1_report.csv","118","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_119_nutation_pressure_peak_v1_rect_s36_o359_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_119_nutation_pressure_peak_v1_rect_s36_o359_v01_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.988","91","21","359","36","Peak","Peak","26","34","176","section","PSG_Normal_section_Extreme_Peak","campaign500_normal_full_v1_report.csv","119","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_120_nutation_pressure_peak_v1_rect_s36_o359_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_120_nutation_pressure_peak_v1_rect_s36_o359_v02_pressurepeak_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","92","21","359","36","Peak","Peak","26","34","176","section","PSG_Normal_section_Extreme_Peak","campaign500_normal_full_v1_report.csv","120","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.991","72","21","362","37","NormalA_FlowOrNeutral","NormalNeutral","22","30","113","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","121","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_122_nutation_mixed_neutral_v1_rect_s37_o362_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_122_nutation_mixed_neutral_v1_rect_s37_o362_v01_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.986","71","21","362","37","NormalA_FlowOrNeutral","NormalNeutral","22","30","113","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","122","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_123_nutation_mixed_neutral_v1_rect_s37_o362_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_123_nutation_mixed_neutral_v1_rect_s37_o362_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.986","74","21","362","37","NormalA_FlowOrNeutral","NormalNeutral","22","30","113","dense","PSG_Normal_dense_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","123","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_139_nutation_peel_v2_rect_s38_o372_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_139_nutation_peel_v2_rect_s38_o372_v00_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","89","21","372","38","Hard","Hard","25","33","147","section","PSG_Normal_section_Hard_Pressure","campaign500_normal_full_v1_report.csv","139","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s27_s38_140_nutation_peel_v2_rect_s38_o372_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_140_nutation_peel_v2_rect_s38_o372_v01_peelmid_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.973","86","21","372","38","Hard","Hard","25","33","147","section","PSG_Normal_section_Hard_Pressure","campaign500_normal_full_v1_report.csv","140","5","0","0","0","RawCandidate","Unknown","Unknown"
