"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.76","True","True","True","True","True","True","","405","37","405","Campaign500NormalFullV1:w11c","","41","1","v01","505","Main/Level_Main_405","normal","Hard","PeelMid","peel_mid","curve_chain","Hard","Recovery","0","25","33","0.758","L_PeelMid","170","153","187","1050","10","84","","maze","PSG_Normal_maze_Hard_Recovery","nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain","maze_long_chain","unknown_variant","rectangle_peel","curve_chain","long_chain","long_chain;short_patchwork;woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;axis_drift;peel_visible","choice_peak_watch","watch","nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain","c5nep_w11c_37_nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_37_nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_37_nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain.asset","1","25","33","0.988","80","10.19","21","0.479","0.338","0.1","2","8","True","B","flow or late-campaign only","5.15","9","5","2","6","0.097","0.066","2","L","left-edge inward / starts around left side","2","0.862","0.161","0.532","6","5","0.995","4","3.312","0.225","0.995","0.513","0.462","0.385","0.281","LocalEasy","Style=PressureHard | Score=27561 | TargetInitial=6 | OpeningRatio=0.025 | Straightness=0.479 | EarlyChoices=26.9/56 | LocalRun=7 | Jump=8.2 | NearRate=0.65 | Peel style=PressureHard seed=1959368169 fill=815/825(0.988) chains=80 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.666","True","True","True","True","True","True","","406","25","406","Campaign500NormalFullV1:s39_s50","relocated_from_order_406","41","0","v00","506","Main/Level_Main_406","normal","NormalA_FlowOrNeutral","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","84","76","92","643","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;edge_headed;dense_weave_chain","region_alternating_flow","peel_grammar;multi_region;axis_drift;wide_front;peel_visible","choice_peak_watch","watch","nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain","campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","1","22","30","0.985","71","9.15","21","0.506","0.451","0.113","2","8","True","B","flow or late-campaign only","5.66","10","6","4","5","0.206","0.052","2","B","bottom-edge inward / starts around bottom side","4","0.86","0.134","0.571","5","5","0.992","4","3.986","0.155","0.992","0.493","0.507","0.435","0.32","LocalEasy","Style=PressureHard | Score=14478 | TargetInitial=5 | OpeningRatio=0.028 | Straightness=0.506 | EarlyChoices=22.3/51 | LocalRun=7 | Jump=8.2 | NearRate=0.61 | Peel style=PressureHard seed=791581248 fill=650/660(0.985) chains=71 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.578","True","True","True","True","True","True","","411","7","411","Campaign500NormalFullV1:s39_s50_tail","relocated_from_order_411","42","0","v00","511","Main/Level_Main_411","normal","NormalB_NeutralOrPeelLight","PeelLight","peel_light","rail_chain","NormalPeelLight","Recovery","0","22","30","0.733","M_PeelLight","114","103","125","885","13","78","","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","nutation_peel_rect_s42_o411_v00_peellight_rail_chain","peel_layered","nutation_peel_curve_v1","rectangle_peel","curve_chain","peel_layer_chain","short_patchwork;woven_medium;edge_headed;peel_layer_chain","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","choice_peak_watch;broad_choice_curve;near_outer_watch;same_axis_watch;same_dir_watch","watch","nutation_peel_rect_s42_o411_v00_peellight_rail_chain","campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","1","22","30","0.979","69","9.36","21","0.118","0.29","0.101","6","7","True","B","flow or late-campaign only","7.43","10","5","5","4","0.21","0.059","2","L","left-edge inward / starts around left side","3","0.832","0.245","0.456","7","7","0.99","5","4.348","0.029","0.982","0.524","0.429","0.397","0.338","LocalEasy","Style=NutationPeelLayer | Score=-146125 | TargetInitial=5 | OpeningRatio=0.130 | Straightness=0.118 | EarlyChoices=49.6/84 | LocalRun=6 | Jump=8.2 | NearRate=0.65 | TraceRun=3/2 HeadRun=2/2 TraceJump=12.2 TraceNear=0.26 TraceSame=1 Rhythm=9/23/3 AxisShift=4 DirShift=4 PeelLayer=6/28/4 PeelBack=14 PeelProgress=0.40 | Peel style=NutationPeelLayer seed=409005264 fill=646/660(0.979) chains=69 remaining=14 rejectedShort=0 failedPeels=1 interference=NearDirV1 directionGrammar=CycleV1 | FlipGate=ops=3 initial=9->6 edgeHeads=10->7 earlyChoices=44.7/76 localRun=6 jump=8.2 near=0.61 | TraceRun=3/2 HeadRun=2/2 TraceJump=11.6 TraceNear=0.28 TraceSame=1 Rhythm=9/24/3 AxisShift=4 DirShift=4 PeelLayer=6/29/4 PeelBack=14 PeelProgress=0.20 targetInitial=3"
"TraceOrderKeep","2.667","True","True","True","True","True","True","","412","29","412","Campaign500NormalFullV1:w12a","","42","4","v04","512","Main/Level_Main_412","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","25","33","0.758","L_PeelMid","158","142","174","1230","13","84","","section","PSG_Normal_section_VeryHard_Pressure","nutation_strict_mixed_hard_v1_rect_s42_o412_v04_strictmixedhard_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;collapse_watch;same_axis_watch;same_dir_watch;dependency_local_watch","watch","nutation_strict_mixed_hard_v1_rect_s42_o412_v04_strictmixedhard_mixed_chain","c5nep_w12a_29_nutation_strict_mixed_hard_v1_rect_s42_o412_v04_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_29_nutation_strict_mixed_hard_v1_rect_s42_o412_v04_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_29_nutation_strict_mixed_hard_v1_rect_s42_o412_v04_strictmixedhard_mixed_chain.asset","1","25","33","0.988","82","9.94","20","0.496","0.293","0.061","3","5","True","B","flow or late-campaign only","5.83","10","5","3","5","0.15","0.041","2","L","left-edge inward / starts around left side","2","0.814","0.254","0.506","7","7","0.997","5","4.256","0.098","0.998","0.557","0.519","0.481","0.22","LocalEasy","Style=PressureHard | Score=31995 | TargetInitial=6 | OpeningRatio=0.037 | Straightness=0.496 | EarlyChoices=27.0/54 | LocalRun=11 | Jump=7.6 | NearRate=0.71 | Peel style=PressureHard seed=425116131 fill=815/825(0.988) chains=82 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.735","True","True","True","True","True","True","","414","39","414","Campaign500NormalFullV1:s46_s50_tail","relocated_from_order_481","42","2","v02","514","Main/Level_Main_414","normal","NormalA_FlowOrNeutral","FlowRail","flow_continuous","rail_chain","NormalFlow","Recovery","0","20","27","0.741","M_Flow","107","96","118","804","13","72","","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain","maze_long_chain","unknown_variant","rectangle_peel","patch_chain","long_chain","long_chain;short_patchwork;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","1","22","30","0.986","73","8.92","20","0.479","0.315","0.096","2","7","True","B","flow or late-campaign only","4.7","10","5","3","3","0.127","0.028","2","L","left-edge inward / starts around left side","2","0.913","0.161","0.417","6","6","0.996","3","3.589","0.26","0.995","0.479","0.662","0.549","0.298","LocalEasy","Style=PressureHard | Score=12585 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.479 | EarlyChoices=29.7/56 | LocalRun=6 | Jump=6.0 | NearRate=0.68 | Peel style=PressureHard seed=599660612 fill=651/660(0.986) chains=73 remaining=9 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.72","True","True","True","True","True","True","","422","21","422","Campaign500NormalFullV1:s39_s50_tail","relocated_from_order_422","43","2","v02","522","Main/Level_Main_422","normal","NormalA_FlowOrNeutral","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","113","102","124","860","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;edge_headed;dense_weave_chain","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","choice_peak_watch;same_axis_watch","watch","nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","1","22","30","0.991","66","9.91","21","0.479","0.303","0.106","3","7","True","B","flow or late-campaign only","5.67","10","5","2","5","0.097","0.079","2","B","bottom-edge inward / starts around bottom side","3","0.914","0.14","0.431","8","5","0.992","3","4.197","0.076","0.993","0.46","0.556","0.476","0.396","LocalEasy","Style=PressureHard | Score=13670 | TargetInitial=5 | OpeningRatio=0.045 | Straightness=0.479 | EarlyChoices=26.8/55 | LocalRun=4 | Jump=9.6 | NearRate=0.42 | Peel style=PressureHard seed=1304541314 fill=654/660(0.991) chains=66 remaining=6 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.683","True","True","True","True","True","True","","424","43","424","Campaign500NormalFullV1:w11a","","43","2","v02","524","Main/Level_Main_424","normal","NormalB_NeutralOrPeelLight","PeelLight","peel_light","curve_chain","NormalPeelLight","Normal","0","22","30","0.733","M_PeelLight","129","116","142","793","10","84","","maze","PSG_Normal_maze_NormalOrRecovery_Normal","nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain","maze_long_chain","unknown_variant","rectangle_peel","patch_chain","long_chain","long_chain;short_patchwork;edge_headed","staged_unlock","peel_grammar;multi_region;staged_unlock;sweep_pressure","directional_sweep_watch;near_outer_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain","c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","1","22","30","0.985","74","8.78","21","0.51","0.365","0.095","2","7","True","B","flow or late-campaign only","4.91","8","6","5","4","0.236","0.067","1","L","left-edge inward / starts around left side","2","0.869","0.192","0.425","6","6","0.99","4","3.23","0.23","0.991","0.514","0.5","0.444","0.29","LocalEasy","Style=PressureHard | Score=12371 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.510 | EarlyChoices=20.2/50 | LocalRun=7 | Jump=4.7 | NearRate=0.71 | Peel style=PressureHard seed=395914579 fill=650/660(0.985) chains=74 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.653","True","False","False","True","True","True","directionalRisk>0.34;localPatchRun>7","429","42","429","Campaign500NormalFullV1:w11b","","43","1","v01","529","Main/Level_Main_429","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","26","35","0.743","XL_PeelMid","205","185","225","1261","10","84","","dense","PSG_Normal_dense_VeryHard_Pressure","nutation_strict_mixed_hard_v1_rect_s43_o429_v01_strictmixedhard_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","woven_medium;edge_headed;dense_weave_chain","local_collapse","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep;local_patch_run;collapse_watch;same_axis_watch;same_dir_watch","high_risk","nutation_strict_mixed_hard_v1_rect_s43_o429_v01_strictmixedhard_mixed_chain","c5nep_w11b_42_nutation_strict_mixed_hard_v1_rect_s43_o429_v01_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_42_nutation_strict_mixed_hard_v1_rect_s43_o429_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_42_nutation_strict_mixed_hard_v1_rect_s43_o429_v01_strictmixedhard_mixed_chain.asset","1","26","35","0.987","87","10.32","21","0.483","0.184","0.08","3","7","True","B","flow or late-campaign only","4.44","8","9","4","4","0.375","0.067","2","T","top-edge inward / starts around top side","3","0.822","0.261","0.442","7","6","0.993","5","2.92","0.356","0.991","0.524","0.595","0.488","0.208","LocalEasy","Style=PressureHard | Score=41630 | TargetInitial=6 | OpeningRatio=0.034 | Straightness=0.483 | EarlyChoices=27.8/60 | LocalRun=10 | Jump=6.8 | NearRate=0.77 | Peel style=PressureHard seed=1392989547 fill=898/910(0.987) chains=87 remaining=12 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.669","True","True","True","True","True","True","","431","31","431","Campaign500NormalFullV1:s39_s50_tail","relocated_from_order_431","44","0","v00","531","Main/Level_Main_431","normal","NormalA_FlowOrNeutral","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","112","101","123","879","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;edge_headed;dense_weave_chain","region_alternating_flow","peel_grammar;multi_region;axis_drift;wide_front;peel_visible;sweep_pressure","directional_sweep_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain","campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain.asset","1","22","30","0.994","76","8.63","21","0.45","0.421","0.118","4","9","True","B","flow or late-campaign only","5.05","8","5","5","5","0.235","0.075","2","L","left-edge inward / starts around left side","5","0.803","0.259","0.533","7","7","0.997","5","3.763","0.132","0.998","0.542","0.556","0.444","0.28","LocalEasy","Style=PressureHard | Score=19177 | TargetInitial=5 | OpeningRatio=0.053 | Straightness=0.450 | EarlyChoices=18.3/46 | LocalRun=6 | Jump=8.0 | NearRate=0.61 | Peel style=PressureHard seed=173500784 fill=656/660(0.994) chains=76 remaining=4 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.642","True","True","True","True","True","True","","432","36","432","Campaign500NormalFullV1:s39_s50_tail","relocated_from_order_432","44","2","v02","532","Main/Level_Main_432","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","25","33","0.758","L_PeelMid","164","148","180","1010","10","84","","lock","PSG_Normal_lock_Hard_Pressure","nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain","peel_layered","nutation_peel_rail_v1","rectangle_peel","rail_chain","peel_layer_chain","straight_lane;edge_headed;peel_layer_chain","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;stripe_watch;near_outer_watch;same_axis_watch;long_low_turn_visual","watch","nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain","campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain.asset","1","25","33","0.99","79","10.34","20","0.672","0.215","0.19","5","15","True","B","flow or late-campaign only","5.8","9","5","5","5","0.21","0.124","1","R","right-edge inward / starts around right side","3","0.811","0.201","0.564","7","5","0.991","5","4.101","0.139","0.989","0.473","0.419","0.243","0.433","LocalEasy","Style=NutationPeelRailV1 | Score=-359736 | TargetInitial=6 | OpeningRatio=0.127 | Straightness=0.672 | EarlyChoices=75.3/135 | LocalRun=7 | Jump=9.8 | NearRate=0.55 | TraceRun=7/2 HeadRun=2/2 TraceJump=11.1 TraceNear=0.38 TraceSame=2 Rhythm=9/29/4 AxisShift=2 DirShift=2 PeelLayer=6/29/5 PeelBack=14 PeelProgress=0.60 | RailHead=outer:20 edge:10 inner:0 sideMax:8 sideRun:1 innerRate:0.00 | Peel style=NutationPeelRailV1 seed=956711592 fill=817/825(0.990) chains=79 remaining=8 rejectedShort=0 failedPeels=1 directionGrammar=CycleV2 | FlipGate=ops=6 initial=10->5 edgeHeads=20->15 earlyChoices=43.3/86 localRun=7 jump=8.0 near=0.65 | TraceRun=4/2 HeadRun=2/2 TraceJump=11.2 TraceNear=0.28 TraceSame=1 Rhythm=8/25/4 AxisShift=1 DirShift=1 PeelLayer=5/28/5 PeelBack=15 PeelProgress=0.00 targetInitial=3 | RailHeadPost=outer:15 edge:5 inner:0 sideMax:7 sideRun:1 innerRate:0.00"
"TraceOrderKeep","2.636","True","True","True","True","True","True","","439","21","439","Campaign500NormalFullV1:w13b","","44","8","v08","539","Main/Level_Main_439","normal","NormalB_NeutralOrPeelLight","PeelLight","peel_light","rail_chain","NormalPeelLight","Recovery","0","24","32","0.75","L_PeelLight","158","142","174","942","10","82","","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain","maze_long_chain","unknown_variant","rectangle_peel","curve_chain","long_chain","long_chain;short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;directional_sweep_watch;near_outer_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain","c5nep_w13b_21_nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13b/c5nep_w13b_21_nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13b/c5nep_w13b_21_nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain.asset","1","24","32","0.988","79","9.61","21","0.504","0.38","0.051","1","4","True","B","flow or late-campaign only","5.18","9","6","5","4","0.236","0.067","2","L","left-edge inward / starts around left side","3","0.836","0.236","0.538","7","7","0.995","4","3.747","0.215","0.995","0.474","0.526","0.436","0.377","LocalEasy","Style=PressureHard | Score=31214 | TargetInitial=6 | OpeningRatio=0.013 | Straightness=0.504 | EarlyChoices=24.4/48 | LocalRun=7 | Jump=5.5 | NearRate=0.71 | Peel style=PressureHard seed=608905633 fill=759/768(0.988) chains=79 remaining=9 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.698","True","True","True","True","True","True","","441","9","441","Campaign500NormalFullV1:s46_s50_tail","relocated_from_order_457","45","2","v02","541","Main/Level_Main_441","normal","NormalA_FlowOrNeutral","FlowPatch","flow_continuous","patch_chain","NormalFlow","Recovery","0","20","27","0.741","M_Flow","105","95","115","784","13","72","","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain","sweep","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","local_collapse","peel_grammar;multi_region;axis_drift;wide_front;collapse_risk","choice_peak_watch;region_collapse_run;dependency_local_watch","high_risk","nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","1","22","30","0.976","71","9.07","21","0.476","0.38","0.085","2","6","True","B","flow or late-campaign only","5.48","10","4","4","4","0.155","0.086","1","L","left-edge inward / starts around left side","3","0.805","0.178","0.557","5","4","0.996","6","3.817","0.197","0.994","0.58","0.565","0.464","0.288","LocalEasy","Style=PressureHard | Score=21547 | TargetInitial=5 | OpeningRatio=0.028 | Straightness=0.476 | EarlyChoices=21.9/47 | LocalRun=6 | Jump=7.7 | NearRate=0.52 | Peel style=PressureHard seed=1040404337 fill=644/660(0.976) chains=71 remaining=16 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.641","True","True","True","True","True","True","","445","25","445","Campaign500NormalFullV1:w13a","","45","0","v00","545","Main/Level_Main_445","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Recovery","0","26","35","0.743","XL_PeelMid","197","177","217","1199","10","88","","sweep","PSG_Normal_sweep_Hard_Recovery","nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain","sweep","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;directional_sweep_watch;local_patch_watch;same_axis_watch","watch","nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain","c5nep_w13a_25_nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13a/c5nep_w13a_25_nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13a/c5nep_w13a_25_nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain.asset","1","26","35","0.981","87","10.26","21","0.51","0.264","0.138","4","12","True","B","flow or late-campaign only","5.45","9","7","3","6","0.248","0.114","2","L","left-edge inward / starts around left side","3","0.844","0.213","0.465","8","5","0.992","5","3.69","0.103","0.995","0.506","0.602","0.518","0.228","LocalEasy","Style=PressureHard | Score=37926 | TargetInitial=6 | OpeningRatio=0.046 | Straightness=0.510 | EarlyChoices=26.3/51 | LocalRun=6 | Jump=8.5 | NearRate=0.55 | Peel style=PressureHard seed=2001593338 fill=893/910(0.981) chains=87 remaining=17 rejectedShort=0 failedPeels=1"
