category,packPath,packId,displayName,levelIndex,guid,status,inCurrentCampaign500,assetPath,levelId,width,height,chains,arrowCells,coverage,typeGuess
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,9,6170bd17936abe648a0228e655b19cdb,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_009_composite_portrait150_014_composite_greedy_ab_01_identity_keep_edge120.asset,composite_play_cand_009_composite_portrait150_014_composite_greedy_ab_01_identity_keep_edge120,30,45,137,1322,0.97925925,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,10,5aeb07d6389ad69419a0e99384fd27db,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_010_composite_portrait150_017_composite_greedy_ab_01_identity_keep_edge120.asset,composite_play_cand_010_composite_portrait150_017_composite_greedy_ab_01_identity_keep_edge120,31,47,144,1385,0.9505834,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,11,509cceff06dfb28448e10134f8812ec4,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_011_composite_portrait150_018_composite_greedy_ab_02_identity_keep_edge120.asset,composite_play_cand_011_composite_portrait150_018_composite_greedy_ab_02_identity_keep_edge120,32,41,124,1235,0.941311,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,12,666fc89a3c22c7b4ca40ebbaa1fc04e5,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_012_composite_portrait150_019_composite_greedy_ab_02_identity_keep_edge120.asset,composite_play_cand_012_composite_portrait150_019_composite_greedy_ab_02_identity_keep_edge120,28,37,135,979,0.9449807,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,13,de61d099251a5064d83ddd58ab6e1c0a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_013_composite_portrait150_029_composite_greedy_ab_03_identity_keep_edge120.asset,composite_play_cand_013_composite_portrait150_029_composite_greedy_ab_03_identity_keep_edge120,33,49,152,1516,0.9375386,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,14,0391c115e0de0be499a38d7bf17595a9,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_014_composite_portrait150_030_composite_greedy_ab_03_identity_keep_edge120.asset,composite_play_cand_014_composite_portrait150_030_composite_greedy_ab_03_identity_keep_edge120,31,47,135,1369,0.9396019,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,15,15e54d6b618046b4badd49611eb49208,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_015_composite_portrait150_031_composite_greedy_ab_03_identity_keep_edge120.asset,composite_play_cand_015_composite_portrait150_031_composite_greedy_ab_03_identity_keep_edge120,32,47,138,1439,0.9567819,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,16,6f6350d1d7f4aaa4b914c2368d6b3893,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120.asset,composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120,32,43,129,1296,0.94186044,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,17,4ada5b21180c14e4e9346834e7e40942,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_017_composite_portrait150_053_composite_greedy_ab_05_identity_keep_edge120.asset,composite_play_cand_017_composite_portrait150_053_composite_greedy_ab_05_identity_keep_edge120,28,46,130,1234,0.9580745,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,18,931713cb23471b947a31d770a51f3b8d,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_018_composite_portrait150_059_composite_greedy_ab_06_identity_keep_edge120.asset,composite_play_cand_018_composite_portrait150_059_composite_greedy_ab_06_identity_keep_edge120,32,44,138,1294,0.91903406,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,19,0b4bf70595feab04196b0235173f7f6a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_019_composite_portrait150_064_composite_greedy_ab_07_identity_keep_edge120.asset,composite_play_cand_019_composite_portrait150_064_composite_greedy_ab_07_identity_keep_edge120,32,47,133,1419,0.94348407,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,20,52f9e82691e6d904386fff1146db82e6,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_020_composite_portrait150_074_composite_greedy_ab_08_identity_keep_edge120.asset,composite_play_cand_020_composite_portrait150_074_composite_greedy_ab_08_identity_keep_edge120,28,41,134,1066,0.9285714,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,21,73cf14de788c8c24aa8571fe95cbf372,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_021_composite_portrait150_078_composite_greedy_ab_08_identity_keep_edge120.asset,composite_play_cand_021_composite_portrait150_078_composite_greedy_ab_08_identity_keep_edge120,29,40,133,1100,0.94827586,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,22,c40632e5e61c2da47ba52697fdf03792,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_022_composite_portrait150_082_composite_greedy_ab_08_identity_keep_edge120.asset,composite_play_cand_022_composite_portrait150_082_composite_greedy_ab_08_identity_keep_edge120,29,41,126,1142,0.960471,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,23,65155a7226b071840bc624a4eecb5e01,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_023_composite_portrait150_085_composite_greedy_ab_09_identity_keep_edge120.asset,composite_play_cand_023_composite_portrait150_085_composite_greedy_ab_09_identity_keep_edge120,36,49,179,1668,0.9455782,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,24,a63ff8041dc836542853c4ab12cbd4dc,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_024_composite_portrait150_097_composite_greedy_ab_10_identity_keep_edge120.asset,composite_play_cand_024_composite_portrait150_097_composite_greedy_ab_10_identity_keep_edge120,29,40,134,1089,0.9387931,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,25,73e07160ead46414d910e5736f088ae4,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_025_composite_portrait150_099_composite_greedy_ab_11_identity_keep_edge120.asset,composite_play_cand_025_composite_portrait150_099_composite_greedy_ab_11_identity_keep_edge120,28,39,125,1018,0.9322344,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,26,90b8c41b250ed7f40abbb1edf5e7ea8e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_026_composite_portrait150_106_composite_greedy_ab_11_identity_keep_edge120.asset,composite_play_cand_026_composite_portrait150_106_composite_greedy_ab_11_identity_keep_edge120,32,45,140,1336,0.92777777,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,27,5a2722be0476b2a4b8a332a826a76414,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_027_composite_portrait150_108_composite_greedy_ab_11_identity_keep_edge120.asset,composite_play_cand_027_composite_portrait150_108_composite_greedy_ab_11_identity_keep_edge120,32,46,132,1380,0.9375,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,28,e8667e1e68ee0784d92b0a2f1280c94b,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_028_composite_portrait150_111_composite_greedy_ab_12_identity_keep_edge120.asset,composite_play_cand_028_composite_portrait150_111_composite_greedy_ab_12_identity_keep_edge120,32,38,134,1191,0.9794408,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,29,deb55617949f9594baba8fb2573b79c8,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_029_composite_portrait150_001_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_029_composite_portrait150_001_composite_greedy_ab_00_hflip_keep_edge120,30,47,138,1373,0.9737589,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,30,4f7d302fae9f5ed42ae014572d85c49f,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_030_composite_portrait150_002_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_030_composite_portrait150_002_composite_greedy_ab_00_hflip_keep_edge120,28,38,125,1014,0.9530075,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,31,ef484f1b3fb438f4482f718604c704da,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_031_composite_portrait150_003_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_031_composite_portrait150_003_composite_greedy_ab_00_hflip_keep_edge120,30,44,136,1283,0.9719697,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,32,32f7aa6300f89f84dbf73a37dd45e415,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_032_composite_portrait150_005_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_032_composite_portrait150_005_composite_greedy_ab_00_hflip_keep_edge120,28,39,138,1038,0.9505494,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,33,78bf5762a1b94d648acdd58a69423ae4,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_033_composite_portrait150_006_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_033_composite_portrait150_006_composite_greedy_ab_00_hflip_keep_edge120,30,47,137,1368,0.97021276,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,34,d6d5dc4f8d999b5428a2ec92cd5b1c57,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_034_composite_portrait150_007_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_034_composite_portrait150_007_composite_greedy_ab_00_hflip_keep_edge120,30,42,135,1221,0.9690476,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,35,5abc6fc644c42aa48a00fb18364f1c21,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_035_composite_portrait150_008_composite_greedy_ab_00_hflip_keep_edge120.asset,composite_play_cand_035_composite_portrait150_008_composite_greedy_ab_00_hflip_keep_edge120,30,44,126,1240,0.93939394,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,36,0a778cbf573de4c45bff23158970b53c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_036_composite_portrait150_012_composite_greedy_ab_01_hflip_keep_edge120.asset,composite_play_cand_036_composite_portrait150_012_composite_greedy_ab_01_hflip_keep_edge120,31,44,130,1305,0.95674485,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,37,e500dcb7df3a34f45a429981c7c25320,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_037_composite_portrait150_014_composite_greedy_ab_01_hflip_keep_edge120.asset,composite_play_cand_037_composite_portrait150_014_composite_greedy_ab_01_hflip_keep_edge120,30,45,137,1322,0.97925925,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,38,6a82d18eb24571d40a616d4b36aaed78,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_038_composite_portrait150_017_composite_greedy_ab_01_hflip_keep_edge120.asset,composite_play_cand_038_composite_portrait150_017_composite_greedy_ab_01_hflip_keep_edge120,31,47,144,1385,0.9505834,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,39,49e0fd84e18d37540ade0225ccd06fdd,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_039_composite_portrait150_018_composite_greedy_ab_02_hflip_keep_edge120.asset,composite_play_cand_039_composite_portrait150_018_composite_greedy_ab_02_hflip_keep_edge120,32,41,124,1235,0.941311,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,40,5ad08d5e5dcc871448c973ca23a85d09,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_040_composite_portrait150_019_composite_greedy_ab_02_hflip_keep_edge120.asset,composite_play_cand_040_composite_portrait150_019_composite_greedy_ab_02_hflip_keep_edge120,28,37,135,979,0.9449807,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,41,e95abbb68f0a4ed49bcd8b9fef090575,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_041_composite_portrait150_030_composite_greedy_ab_03_hflip_keep_edge120.asset,composite_play_cand_041_composite_portrait150_030_composite_greedy_ab_03_hflip_keep_edge120,31,47,135,1369,0.9396019,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,42,f3ffe1c5d88eb1a4ebb5b5393e19a6ae,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_042_composite_portrait150_031_composite_greedy_ab_03_hflip_keep_edge120.asset,composite_play_cand_042_composite_portrait150_031_composite_greedy_ab_03_hflip_keep_edge120,32,47,138,1439,0.9567819,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,43,47e376728e13ffa48b1393d7357081c3,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120.asset,composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120,32,43,129,1296,0.94186044,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,44,724262c348c46fb4d95ff4e3e795f3fb,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_044_composite_portrait150_053_composite_greedy_ab_05_hflip_keep_edge120.asset,composite_play_cand_044_composite_portrait150_053_composite_greedy_ab_05_hflip_keep_edge120,28,46,130,1234,0.9580745,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,45,cce7e16e1e549c645b479d252557fe78,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_045_composite_portrait150_059_composite_greedy_ab_06_hflip_keep_edge120.asset,composite_play_cand_045_composite_portrait150_059_composite_greedy_ab_06_hflip_keep_edge120,32,44,138,1294,0.91903406,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,46,7e53fc88556f1e349ae0110fbb38db42,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_046_composite_portrait150_064_composite_greedy_ab_07_hflip_keep_edge120.asset,composite_play_cand_046_composite_portrait150_064_composite_greedy_ab_07_hflip_keep_edge120,32,47,133,1419,0.94348407,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,47,fe3a4ef1d097eec46a820a6dc84052d0,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_047_composite_portrait150_067_composite_greedy_ab_07_hflip_keep_edge120.asset,composite_play_cand_047_composite_portrait150_067_composite_greedy_ab_07_hflip_keep_edge120,29,46,137,1286,0.964018,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,48,7988efd61d5ef0846951216ad368592b,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_048_composite_portrait150_074_composite_greedy_ab_08_hflip_keep_edge120.asset,composite_play_cand_048_composite_portrait150_074_composite_greedy_ab_08_hflip_keep_edge120,28,41,134,1066,0.9285714,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,49,ff17815dfd3a51040b6cdd4e4ebffef2,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_049_composite_portrait150_078_composite_greedy_ab_08_hflip_keep_edge120.asset,composite_play_cand_049_composite_portrait150_078_composite_greedy_ab_08_hflip_keep_edge120,29,40,133,1100,0.94827586,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,50,5470efd66f11eaa4b87ef061c232a021,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_050_composite_portrait150_082_composite_greedy_ab_08_hflip_keep_edge120.asset,composite_play_cand_050_composite_portrait150_082_composite_greedy_ab_08_hflip_keep_edge120,29,41,126,1142,0.960471,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset,composite_seed_variants_ab_playability_candidates360,Composite Seed Variants AB Playability Candidates 360,51,ffb769b6bb8b6a147960d73f8f53127e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_051_composite_portrait150_085_composite_greedy_ab_09_hflip_keep_edge120.asset,composite_play_cand_051_composite_portrait150_085_composite_greedy_ab_09_hflip_keep_edge120,36,49,179,1668,0.9455782,normal
