pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,176,6f760d4d4bc8c984e99a279aeac92b8d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_main_glove_20260615_190525.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_main_glove_20260615_190525.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_07_main_glove,maskonlyb05_07_main_glove_20260615_190525,34,42,142,967,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,177,e9e62bc7d55d5414f91471fc14f68b78,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_large_glove_20260615_190527.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_large_glove_20260615_190527.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_07_large_glove,maskonlyb05_07_large_glove_20260615_190527,38,47,139,1224,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,178,be10a0e49898c714295126f22d12642f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_compact_hammer_20260615_190527.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_compact_hammer_20260615_190527.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_compact_hammer,maskonlyb05_08_compact_hammer_20260615_190527,36,31,45,464,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,179,bf56637f6ea290c4890ee16f50d7dadf,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_main_hammer_20260615_190528.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_main_hammer_20260615_190528.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_main_hammer,maskonlyb05_08_main_hammer_20260615_190528,42,36,89,624,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,180,c7ccb98d0aa18e3419d763b733102701,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_large_hammer_20260615_190535.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_large_hammer_20260615_190535.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_large_hammer,maskonlyb05_08_large_hammer_20260615_190535,44,40,88,734,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,181,60a6e3b36d2ff3a4d91738c5b257c56a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_compact_headphones_20260615_190536.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_compact_headphones_20260615_190536.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_compact_headphones,maskonlyb05_09_compact_headphones_20260615_190536,34,33,56,554,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,182,498f55dad63f7d545871d66418006411,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_main_headphones_20260615_190536.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_main_headphones_20260615_190536.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_main_headphones,maskonlyb05_09_main_headphones_20260615_190536,40,38,104,736,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,183,30aa35f365489ba4595cbcb1a0171da9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_large_headphones_20260615_190538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_large_headphones_20260615_190538.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_large_headphones,maskonlyb05_09_large_headphones_20260615_190538,44,43,104,904,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,184,addd2085ab8d56941884efe2d5ce34cd,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_compact_microphone_20260615_190538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_compact_microphone_20260615_190538.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_compact_microphone,maskonlyb05_10_compact_microphone_20260615_190538,26,38,51,487,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,185,67fa35def7d0239498e2efb00f8ca6e1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_main_microphone_20260615_190539.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_main_microphone_20260615_190539.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_main_microphone,maskonlyb05_10_main_microphone_20260615_190539,30,44,85,647,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,186,fca7134fed1378f4798fdb0f960be62a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_large_microphone_20260615_190540.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_large_microphone_20260615_190540.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_large_microphone,maskonlyb05_10_large_microphone_20260615_190540,34,49,102,829,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,187,69e2d34b4657db64b9bb543686cda3dc,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_compact_mug_20260615_190541.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_compact_mug_20260615_190541.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_compact_mug,maskonlyb05_11_compact_mug_20260615_190541,33,29,67,659,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,188,b401ee7db12a71f4ea1089d410ff84e3,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_main_mug_20260615_190542.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_main_mug_20260615_190542.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_main_mug,maskonlyb05_11_main_mug_20260615_190542,38,34,128,900,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,189,df6ec8497a815064bafbb8b8b8216eb2,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_large_mug_20260615_190829.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_large_mug_20260615_190829.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_large_mug,maskonlyb05_11_large_mug_20260615_190829,43,38,135,1074,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,190,06f6047a0f9dc9d4abccd7f89a29626e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_compact_paintbrush_20260615_190829.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_compact_paintbrush_20260615_190829.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_compact_paintbrush,maskonlyb05_12_compact_paintbrush_20260615_190829,31,38,44,417,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,191,c3821545d8820324e936492d50025f3f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_main_paintbrush_20260615_190844.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_main_paintbrush_20260615_190844.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_main_paintbrush,maskonlyb05_12_main_paintbrush_20260615_190844,36,44,79,551,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,192,e44cfe2a05c0fdc4980c52c02326662d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_large_paintbrush_20260615_190905.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_large_paintbrush_20260615_190905.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_large_paintbrush,maskonlyb05_12_large_paintbrush_20260615_190905,40,49,87,684,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,193,0326b49eca6c58342adbfddca1273136,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_compact_pear_20260615_190906.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_compact_pear_20260615_190906.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_compact_pear,maskonlyb05_13_compact_pear_20260615_190906,28,36,55,578,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,194,eae4340494239434c9902761c47876dd,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_main_pear_20260615_190907.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_main_pear_20260615_190907.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_main_pear,maskonlyb05_13_main_pear_20260615_190907,32,42,106,764,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,195,d9cde7677895a25429bba9dc36d25e69,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_large_pear_20260615_190908.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_large_pear_20260615_190908.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_large_pear,maskonlyb05_13_large_pear_20260615_190908,36,47,121,982,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,196,bd3eeee46a35bbf4cb2f8b154fee1a72,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_compact_pencil_20260615_190909.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_compact_pencil_20260615_190909.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_compact_pencil,maskonlyb05_14_compact_pencil_20260615_190909,29,38,46,413,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,197,ad6b12144106e7f43833c8e10f3dbbfd,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_main_pencil_20260615_190922.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_main_pencil_20260615_190922.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_main_pencil,maskonlyb05_14_main_pencil_20260615_190922,34,44,80,557,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,198,509f8ff63cf462c43903d305199b60b0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_large_pencil_20260615_191022.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_large_pencil_20260615_191022.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_large_pencil,maskonlyb05_14_large_pencil_20260615_191022,38,49,87,697,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,199,0da09264eae4af94491f467866a4e4a5,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_compact_pretzel_20260615_191023.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_compact_pretzel_20260615_191023.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_compact_pretzel,maskonlyb05_15_compact_pretzel_20260615_191023,34,29,64,677,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,200,3cb49cb22fb261643b40e54a4ae22b3e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_main_pretzel_20260615_191024.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_main_pretzel_20260615_191024.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_main_pretzel,maskonlyb05_15_main_pretzel_20260615_191024,40,34,133,922,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,201,b92dea197bcb1a740ae3df734395deb1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_large_pretzel_20260615_191026.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_large_pretzel_20260615_191026.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_large_pretzel,maskonlyb05_15_large_pretzel_20260615_191026,44,38,134,1128,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,202,6c30451d3b0a62146be2bfa9554cfd50,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_compact_ring_20260615_191026.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_compact_ring_20260615_191026.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_compact_ring,maskonlyb05_16_compact_ring_20260615_191026,29,36,56,501,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,203,adff2bc88691727408d494576d516892,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_main_ring_20260615_191027.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_main_ring_20260615_191027.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_main_ring,maskonlyb05_16_main_ring_20260615_191027,34,42,99,676,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,204,6a7a73f2f456e4b4e9775cc9e5dbdf93,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_large_ring_20260615_191033.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_large_ring_20260615_191033.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_large_ring,maskonlyb05_16_large_ring_20260615_191033,38,47,111,863,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,205,8718b9e7daa821d429fc9dbd2e7e3b81,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_compact_sunglasses_20260615_191034.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_compact_sunglasses_20260615_191034.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_compact_sunglasses,maskonlyb05_17_compact_sunglasses_20260615_191034,32,24,54,514,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,206,dfcf76a71a6ab794cb8779f572c00355,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_main_sunglasses_20260615_191034.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_main_sunglasses_20260615_191034.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_main_sunglasses,maskonlyb05_17_main_sunglasses_20260615_191034,32,24,76,515,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,207,b8f874907acefdb41b584351ee1aa524,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_large_sunglasses_20260615_191035.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_large_sunglasses_20260615_191035.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_large_sunglasses,maskonlyb05_17_large_sunglasses_20260615_191035,35,27,80,648,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,208,07555d2fae2a57344bb14ab5099efeec,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_compact_teapot_20260615_191035.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_compact_teapot_20260615_191035.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_compact_teapot,maskonlyb05_18_compact_teapot_20260615_191035,36,29,50,523,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,209,dc765b4208c504047ac7901610962722,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_main_teapot_20260615_191036.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_main_teapot_20260615_191036.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_main_teapot,maskonlyb05_18_main_teapot_20260615_191036,42,34,103,704,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,210,0b392458dcddb404ea468aa7e94ebdee,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_large_teapot,maskonlyb05_18_large_teapot_20260615_191041,44,38,104,840,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,211,d12a240350279e343a64c56332639e62,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_compact_watermelonslice,maskonlyb05_19_compact_watermelonslice_20260615_191041,34,26,51,461,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,212,23a7da03186b6724092d662cdd5ff870,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_main_watermelonslice,maskonlyb05_19_main_watermelonslice_20260615_191042,38,30,83,601,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,213,b21aee2f86e682446ae8aa6852499cfc,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_large_watermelonslice,maskonlyb05_19_large_watermelonslice_20260615_191043,42,34,87,755,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,214,050021c21d0bd1048a1ee2a7130d6582,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_compact_wrench_20260615_191044.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_compact_wrench_20260615_191044.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_compact_wrench,maskonlyb05_20_compact_wrench_20260615_191044,36,29,39,347,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,215,b874ad94151a08941a4098f9a4b5525e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_main_wrench_20260615_191054.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_main_wrench_20260615_191054.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_main_wrench,maskonlyb05_20_main_wrench_20260615_191054,42,34,66,474,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,216,15ae6682b60da1b49a29368ce1ed598e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_large_wrench_20260615_191106.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_large_wrench_20260615_191106.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_large_wrench,maskonlyb05_20_large_wrench_20260615_191106,44,38,64,545,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,217,c35e18b98f3721149b603c765dde06ec,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_compact_brickcellphone_20260615_223124.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_compact_brickcellphone_20260615_223124.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_compact_brickcellphone,maskonlyb06_01_compact_brickcellphone_20260615_223124,29,38,63,582,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,218,f61077afc6c020d4e9f84b62ca47df7b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_main_brickcellphone_20260615_223126.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_main_brickcellphone_20260615_223126.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_main_brickcellphone,maskonlyb06_01_main_brickcellphone_20260615_223126,34,44,112,796,0.96,974,r2_outer_strong_r2_a401,,shape,,
