guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,inCurrentCampaign500,packCount,categories,packs
0bac6e17d685fd841810565afb90cef1,direct_diff120_132_direct_diff_veryhard_dag_unlock_four_pockets_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_132_direct_diff_veryhard_dag_unlock_four_pockets_g2_v03.asset,27,47,162,1245,0.98108745,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
9bc9ce0022d50774889a27fe916f66e2,direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02.asset,24,43,162,1007,0.9757752,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
97d3568f3bc24134d85e2772b8be66e1,direct_diff120_128_direct_diff_veryhard_dag_unlock_zig_river_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_128_direct_diff_veryhard_dag_unlock_zig_river_g1_v02.asset,26,49,163,1250,0.9811617,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
cf71e5587205185428ff4cfef178c3c5,direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01.asset,24,43,163,1015,0.9835271,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
f4984af6a92d9854b93ea93e9b4b5b0d,direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08.asset,23,44,163,997,0.9851779,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
8f20ff361b5f38d45bcbf037e05392bc,direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02.asset,24,43,164,1010,0.97868216,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
de870f60ad55e0048bf0bd7fb441ba75,direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10.asset,24,44,165,1037,0.98200756,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
64a626df221f7444895b10b53b330ed3,direct_pure_topup_08_17_direct_polish_hard_pure_rect_section_unlock_g13_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_17_direct_polish_hard_pure_rect_section_unlock_g13_v05.asset,24,43,166,1009,0.97771317,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
c6d5b89a54825744195bac53d18e45d6,direct_pure_topup_07_24_direct_polish_hard_pure_rect_core_burst_g11_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_24_direct_polish_hard_pure_rect_core_burst_g11_v03.asset,23,44,167,999,0.9871541,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
83dbe7daca282f34194810b2d7f6fd77,direct_polish_hard_19_direct_polish_hard_rect_section_unlock_g6_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_19_direct_polish_hard_rect_section_unlock_g6_v03.asset,24,44,171,1038,0.98295456,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
fc87eaf67f78c7040b7553c5d828f573,direct_polish_hard_04_direct_polish_hard_rect_core_burst_g4_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_04_direct_polish_hard_rect_core_burst_g4_v01.asset,26,41,172,1051,0.9859287,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
9fec62e8508f61346adb3ee6ba9efd21,direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03.asset,27,40,172,1054,0.9759259,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
1c2d13e4708055742a36257050435848,direct_diff120_140_direct_diff_veryhard_dag_unlock_stair_ladder_g4_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_140_direct_diff_veryhard_dag_unlock_stair_ladder_g4_v05.asset,26,48,173,1230,0.9855769,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
da5f7d8ced2df754f8f2800355bad82a,direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01.asset,28,46,174,1273,0.988354,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
5a0e4ce45969a8246b1fb43f7a4511c6,direct_diff120_148_direct_diff_veryhard_dag_unlock_four_pockets_g1_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_148_direct_diff_veryhard_dag_unlock_four_pockets_g1_v07.asset,28,49,176,1343,0.978863,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
d3273fca0cbfd4546b7ace4c49ccbed2,direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05.asset,29,46,178,1315,0.9857571,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
c696e0dcdeb6a6241ab02bae931a55c1,direct_advanced_16_direct_advanced_veryhard_rect_section_unlock_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_16_direct_advanced_veryhard_rect_section_unlock_g1_v02.asset,24,46,181,1089,0.98641306,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
37de43227753b85459cfe6625012545d,direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03.asset,25,44,181,1078,0.98,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
76e6470cba49477499502bc362f19dc4,direct_pure_topup_07_12_direct_polish_hard_pure_rect_lock_buckle_g10_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_12_direct_polish_hard_pure_rect_lock_buckle_g10_v02.asset,25,45,181,1107,0.984,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
45d667c340046ad4892d91a1af855746,direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02.asset,27,41,181,1090,0.98464316,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
685cdebfc99aa0346b4a6861e83dab1a,direct_diff120_136_direct_diff_veryhard_dag_unlock_center_cross_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_136_direct_diff_veryhard_dag_unlock_center_cross_g3_v04.asset,28,50,184,1378,0.9842857,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
b7d920328e729a547a11dd7b62f26332,direct_advanced_32_direct_advanced_veryhard_rect_section_unlock_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_32_direct_advanced_veryhard_rect_section_unlock_g3_v04.asset,26,44,186,1127,0.98513985,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
7b4f4ab93c9ef094e8d555b8a3affbe2,direct_polish_hard_22_direct_polish_hard_rect_core_burst_g6_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_22_direct_polish_hard_rect_core_burst_g6_v03.asset,27,45,189,1189,0.9786008,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
eb0b3fd59a1aaa14b8314a72047df2ac,direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04.asset,27,45,194,1195,0.9835391,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e76629abfdca7bb4f82f41634e0ba756,direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02.asset,24,49,196,1154,0.98129255,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
cd6d9d1140e98cd49ae3d776ac132cdf,direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02.asset,25,47,198,1151,0.97957444,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
7f6a87291a5d8844f8f80acd8ab5ff2c,direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03.asset,25,49,199,1198,0.97795916,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
169563565f3f2b847b8cd397e880a3ba,direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06.asset,24,51,200,1201,0.98120916,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
1ae395954c7efb74c90f064efdea10cc,direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03.asset,26,50,203,1270,0.97692305,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
91a08e5780c5be74d888e6c86b954967,direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05.asset,27,47,203,1250,0.98502755,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
689e825c81607624aac1237afcc41f51,direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06.asset,28,45,204,1246,0.98888886,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
9d17515daa555d0479bee929f9d14e4d,direct_advanced_03_direct_advanced_veryhard_rect_core_burst_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_03_direct_advanced_veryhard_rect_core_burst_g0_v01.asset,28,46,207,1262,0.97981364,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
2e746213f293c034eb0b2fe0fb7aebb5,direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05.asset,28,48,213,1320,0.98214287,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
b99e7a390c7fecd48bfa13b00a98a966,direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05.asset,27,50,214,1313,0.9725926,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
58093147c74159d45aeb81daf6ef5eae,direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06.asset,28,50,224,1379,0.985,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
666d20e69bc9a5543989a3ed503439dd,direct_advanced_49_direct_advanced_extreme_rect_lock_buckle_g4_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_49_direct_advanced_extreme_rect_lock_buckle_g4_v01.asset,30,54,263,1590,0.9814815,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500ExtremePreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
b00b853178bb3b547bd6ef3ef5fb48d9,direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02.asset,31,56,280,1703,0.98099077,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500ExtremePreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
848c126ecb9040e4dadc886509631ecd,direct_advanced_59_direct_advanced_extreme_rect_core_burst_g5_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_59_direct_advanced_extreme_rect_core_burst_g5_v02.asset,33,55,300,1782,0.9818182,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500ExtremePreviewPack.asset
ba3de539896274440be49b92eab5b079,direct_advanced_67_direct_advanced_extreme_rect_core_burst_g6_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_67_direct_advanced_extreme_rect_core_burst_g6_v03.asset,34,57,306,1893,0.9767802,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
dedd7b837bfc70f45bf8db67a0e3f603,direct_advanced_51_direct_advanced_extreme_rect_core_burst_g4_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_51_direct_advanced_extreme_rect_core_burst_g4_v01.asset,32,60,318,1890,0.984375,lock,guid_in_current,5,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500ExtremePreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
809e1d829f88b8548b4c317955a79cab,direct_diff120_01_direct_diff_refresh_long_spine_hui_spiral_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_01_direct_diff_refresh_long_spine_hui_spiral_g0_v01.asset,15,24,30,356,0.98888886,long,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
d86d5b8d3aac0b04192b4d6fc948436b,direct_diff120_05_direct_diff_refresh_long_spine_snake_spine_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_05_direct_diff_refresh_long_spine_snake_spine_g1_v02.asset,16,25,47,395,0.9875,long,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
585f513bbda13f747a631f807617fd03,direct_diff120_21_direct_diff_refresh_long_spine_snake_spine_g0_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_21_direct_diff_refresh_long_spine_snake_spine_g0_v06.asset,14,25,48,346,0.9885714,long,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
bf96b3d6cb2e26c4ea58ec8123943699,arch_linework_02_corridor_v1,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ArchitecturalLinework/Preview/arch_linework_02_corridor_v1.asset,27,36,49,377,0.3878601,long,,1,Architectural_old_pool,Assets/ArrowMagic/SOData/Packs/ArchitecturalLinework/ArchitecturalLineworkPreviewPack.asset
3fbd756dd50ecb14f84b603aa06c0c99,direct_diff120_29_direct_diff_refresh_long_spine_zig_river_g2_v08,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_29_direct_diff_refresh_long_spine_zig_river_g2_v08.asset,16,27,50,424,0.9814815,long,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
36c07bb33bf1f72418061d3d27c879fd,arch_linework_08_corridor_v3,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ArchitecturalLinework/Preview/arch_linework_08_corridor_v3.asset,27,38,51,401,0.3908382,long,,1,Architectural_old_pool,Assets/ArrowMagic/SOData/Packs/ArchitecturalLinework/ArchitecturalLineworkPreviewPack.asset
40b527d8d89f1664e99c933e4011da7f,arch_linework_05_corridor_v2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ArchitecturalLinework/Preview/arch_linework_05_corridor_v2.asset,28,37,52,419,0.40444016,long,,1,Architectural_old_pool,Assets/ArrowMagic/SOData/Packs/ArchitecturalLinework/ArchitecturalLineworkPreviewPack.asset
