sourcePool,candidateIndex,levelId,width,height,chains,type,shapeName,assetSource,container
shape_maskonly347,149,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_main_television,42,36,135,shape,television,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset,shape worktree
shape_maskonly347,150,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_large_television,44,40,136,shape,television,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset,shape worktree
shape_maskonly347,151,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_compact_tent,36,29,50,shape,tent,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset,shape worktree
shape_maskonly347,152,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_main_tent,42,34,102,shape,tent,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset,shape worktree
shape_maskonly347,153,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_large_tent,44,38,98,shape,tent,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset,shape worktree
shape_maskonly347,154,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_compact_trafficcone,29,36,58,shape,trafficcone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset,shape worktree
shape_maskonly347,155,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_main_trafficcone,34,42,105,shape,trafficcone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset,shape worktree
shape_maskonly347,156,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_large_trafficcone,38,47,110,shape,trafficcone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset,shape worktree
shape_maskonly347,157,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_compact_artistpalette,34,29,63,shape,artistpalette,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_compact_artistpalette_20260615_190222.asset,shape worktree
shape_maskonly347,158,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_main_artistpalette,40,34,125,shape,artistpalette,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_main_artistpalette_20260615_190223.asset,shape worktree
shape_maskonly347,159,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_large_artistpalette,44,38,136,shape,artistpalette,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_large_artistpalette_20260615_190225.asset,shape worktree
shape_maskonly347,160,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_compact_boot,29,36,54,shape,boot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_compact_boot_20260615_190225.asset,shape worktree
shape_maskonly347,161,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_main_boot,34,42,118,shape,boot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_main_boot_20260615_190226.asset,shape worktree
shape_maskonly347,162,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_large_boot,38,47,121,shape,boot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_large_boot_20260615_190509.asset,shape worktree
shape_maskonly347,163,r2_outer_strong_005_r2_006_a401_maskonlyb05_03_compact_bowlingpin,24,38,46,shape,bowlingpin,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_03_compact_bowlingpin_20260615_190510.asset,shape worktree
shape_maskonly347,164,r2_outer_strong_005_r2_006_a401_maskonlyb05_03_main_bowlingpin,28,44,99,shape,bowlingpin,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_03_main_bowlingpin_20260615_190510.asset,shape worktree
shape_maskonly347,165,r2_outer_strong_005_r2_006_a401_maskonlyb05_03_large_bowlingpin,31,49,105,shape,bowlingpin,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_03_large_bowlingpin_20260615_190512.asset,shape worktree
shape_maskonly347,166,r2_outer_strong_005_r2_006_a401_maskonlyb05_04_compact_cherries,31,36,54,shape,cherries,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_04_compact_cherries_20260615_190512.asset,shape worktree
shape_maskonly347,167,r2_outer_strong_005_r2_006_a401_maskonlyb05_04_main_cherries,36,42,116,shape,cherries,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_04_main_cherries_20260615_190513.asset,shape worktree
shape_maskonly347,168,r2_outer_strong_005_r2_006_a401_maskonlyb05_04_large_cherries,40,47,106,shape,cherries,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_04_large_cherries_20260615_190514.asset,shape worktree
shape_maskonly347,169,r2_outer_strong_005_r2_006_a401_maskonlyb05_05_compact_donut,33,33,58,shape,donut,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_05_compact_donut_20260615_190515.asset,shape worktree
shape_maskonly347,170,r2_outer_strong_005_r2_006_a401_maskonlyb05_05_main_donut,38,38,128,shape,donut,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_05_main_donut_20260615_190516.asset,shape worktree
shape_maskonly347,171,r2_outer_strong_005_r2_006_a401_maskonlyb05_05_large_donut,43,43,133,shape,donut,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_05_large_donut_20260615_190517.asset,shape worktree
shape_maskonly347,172,r2_outer_strong_005_r2_006_a401_maskonlyb05_06_compact_dumbbell,32,24,45,shape,dumbbell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_06_compact_dumbbell_20260615_190518.asset,shape worktree
shape_maskonly347,173,r2_outer_strong_005_r2_006_a401_maskonlyb05_06_main_dumbbell,32,24,65,shape,dumbbell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_06_main_dumbbell_20260615_190519.asset,shape worktree
shape_maskonly347,174,r2_outer_strong_005_r2_006_a401_maskonlyb05_06_large_dumbbell,35,27,60,shape,dumbbell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_06_large_dumbbell_20260615_190523.asset,shape worktree
shape_maskonly347,175,r2_outer_strong_005_r2_006_a401_maskonlyb05_07_compact_glove,29,36,75,shape,glove,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_compact_glove_20260615_190523.asset,shape worktree
shape_maskonly347,176,r2_outer_strong_005_r2_006_a401_maskonlyb05_07_main_glove,34,42,142,shape,glove,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_main_glove_20260615_190525.asset,shape worktree
shape_maskonly347,177,r2_outer_strong_005_r2_006_a401_maskonlyb05_07_large_glove,38,47,139,shape,glove,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_07_large_glove_20260615_190527.asset,shape worktree
shape_maskonly347,178,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_compact_hammer,36,31,45,shape,hammer,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_compact_hammer_20260615_190527.asset,shape worktree
shape_maskonly347,179,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_main_hammer,42,36,89,shape,hammer,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_main_hammer_20260615_190528.asset,shape worktree
shape_maskonly347,180,r2_outer_strong_005_r2_006_a401_maskonlyb05_08_large_hammer,44,40,88,shape,hammer,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_08_large_hammer_20260615_190535.asset,shape worktree
shape_maskonly347,181,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_compact_headphones,34,33,56,shape,headphones,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_compact_headphones_20260615_190536.asset,shape worktree
shape_maskonly347,182,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_main_headphones,40,38,104,shape,headphones,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_main_headphones_20260615_190536.asset,shape worktree
shape_maskonly347,183,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_large_headphones,44,43,104,shape,headphones,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_09_large_headphones_20260615_190538.asset,shape worktree
shape_maskonly347,184,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_compact_microphone,26,38,51,shape,microphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_compact_microphone_20260615_190538.asset,shape worktree
shape_maskonly347,185,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_main_microphone,30,44,85,shape,microphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_main_microphone_20260615_190539.asset,shape worktree
shape_maskonly347,186,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_large_microphone,34,49,102,shape,microphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_10_large_microphone_20260615_190540.asset,shape worktree
shape_maskonly347,187,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_compact_mug,33,29,67,shape,mug,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_compact_mug_20260615_190541.asset,shape worktree
shape_maskonly347,188,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_main_mug,38,34,128,shape,mug,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_main_mug_20260615_190542.asset,shape worktree
shape_maskonly347,189,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_large_mug,43,38,135,shape,mug,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_11_large_mug_20260615_190829.asset,shape worktree
shape_maskonly347,190,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_compact_paintbrush,31,38,44,shape,paintbrush,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_compact_paintbrush_20260615_190829.asset,shape worktree
shape_maskonly347,191,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_main_paintbrush,36,44,79,shape,paintbrush,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_main_paintbrush_20260615_190844.asset,shape worktree
shape_maskonly347,192,r2_outer_strong_005_r2_006_a401_maskonlyb05_12_large_paintbrush,40,49,87,shape,paintbrush,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_12_large_paintbrush_20260615_190905.asset,shape worktree
shape_maskonly347,193,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_compact_pear,28,36,55,shape,pear,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_compact_pear_20260615_190906.asset,shape worktree
shape_maskonly347,194,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_main_pear,32,42,106,shape,pear,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_main_pear_20260615_190907.asset,shape worktree
shape_maskonly347,195,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_large_pear,36,47,121,shape,pear,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_13_large_pear_20260615_190908.asset,shape worktree
shape_maskonly347,196,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_compact_pencil,29,38,46,shape,pencil,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_compact_pencil_20260615_190909.asset,shape worktree
shape_maskonly347,197,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_main_pencil,34,44,80,shape,pencil,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_main_pencil_20260615_190922.asset,shape worktree
shape_maskonly347,198,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_large_pencil,38,49,87,shape,pencil,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_14_large_pencil_20260615_191022.asset,shape worktree
shape_maskonly347,199,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_compact_pretzel,34,29,64,shape,pretzel,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_compact_pretzel_20260615_191023.asset,shape worktree
shape_maskonly347,200,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_main_pretzel,40,34,133,shape,pretzel,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_main_pretzel_20260615_191024.asset,shape worktree
shape_maskonly347,201,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_large_pretzel,44,38,134,shape,pretzel,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_large_pretzel_20260615_191026.asset,shape worktree
shape_maskonly347,202,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_compact_ring,29,36,56,shape,ring,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_compact_ring_20260615_191026.asset,shape worktree
shape_maskonly347,203,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_main_ring,34,42,99,shape,ring,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_main_ring_20260615_191027.asset,shape worktree
shape_maskonly347,204,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_large_ring,38,47,111,shape,ring,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_large_ring_20260615_191033.asset,shape worktree
shape_maskonly347,205,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_compact_sunglasses,32,24,54,shape,sunglasses,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_compact_sunglasses_20260615_191034.asset,shape worktree
shape_maskonly347,206,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_main_sunglasses,32,24,76,shape,sunglasses,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_main_sunglasses_20260615_191034.asset,shape worktree
shape_maskonly347,207,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_large_sunglasses,35,27,80,shape,sunglasses,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_large_sunglasses_20260615_191035.asset,shape worktree
shape_maskonly347,208,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_compact_teapot,36,29,50,shape,teapot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_compact_teapot_20260615_191035.asset,shape worktree
shape_maskonly347,209,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_main_teapot,42,34,103,shape,teapot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_main_teapot_20260615_191036.asset,shape worktree
shape_maskonly347,210,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_large_teapot,44,38,104,shape,teapot,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset,shape worktree
shape_maskonly347,211,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_compact_watermelonslice,34,26,51,shape,watermelonslice,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset,shape worktree
shape_maskonly347,212,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_main_watermelonslice,38,30,83,shape,watermelonslice,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset,shape worktree
shape_maskonly347,213,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_large_watermelonslice,42,34,87,shape,watermelonslice,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset,shape worktree
shape_maskonly347,214,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_compact_wrench,36,29,39,shape,wrench,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_compact_wrench_20260615_191044.asset,shape worktree
shape_maskonly347,215,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_main_wrench,42,34,66,shape,wrench,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_main_wrench_20260615_191054.asset,shape worktree
shape_maskonly347,216,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_large_wrench,44,38,64,shape,wrench,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_large_wrench_20260615_191106.asset,shape worktree
shape_maskonly347,217,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_compact_brickcellphone,29,38,63,shape,brickcellphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_compact_brickcellphone_20260615_223124.asset,shape worktree
shape_maskonly347,218,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_main_brickcellphone,34,44,112,shape,brickcellphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_main_brickcellphone_20260615_223126.asset,shape worktree
shape_maskonly347,219,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_large_brickcellphone,38,49,110,shape,brickcellphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_large_brickcellphone_20260615_223127.asset,shape worktree
shape_maskonly347,220,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_compact_pager,34,26,56,shape,pager,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_compact_pager_20260615_223128.asset,shape worktree
shape_maskonly347,221,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_main_pager,38,30,104,shape,pager,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_main_pager_20260615_223129.asset,shape worktree
shape_maskonly347,222,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_large_pager,42,34,111,shape,pager,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_large_pager_20260615_223130.asset,shape worktree
shape_maskonly347,223,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_compact_boombox,37,29,73,shape,boombox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_compact_boombox_20260615_223131.asset,shape worktree
shape_maskonly347,224,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_main_boombox,42,34,150,shape,boombox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_main_boombox_20260615_223133.asset,shape worktree
shape_maskonly347,225,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_large_boombox,44,38,143,shape,boombox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_large_boombox_20260615_223135.asset,shape worktree
shape_maskonly347,226,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_compact_arcadecabinet,31,38,74,shape,arcadecabinet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset,shape worktree
shape_maskonly347,227,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_main_arcadecabinet,36,44,153,shape,arcadecabinet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_main_arcadecabinet_20260615_223139.asset,shape worktree
shape_maskonly347,228,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_large_arcadecabinet,40,49,137,shape,arcadecabinet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_large_arcadecabinet_20260615_223641.asset,shape worktree
shape_maskonly347,229,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_compact_dialphone,36,29,61,shape,dialphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_compact_dialphone_20260615_223642.asset,shape worktree
shape_maskonly347,230,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_main_dialphone,42,34,139,shape,dialphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_main_dialphone_20260615_223643.asset,shape worktree
shape_maskonly347,231,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_large_dialphone,44,38,150,shape,dialphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_large_dialphone_20260615_223645.asset,shape worktree
shape_maskonly347,232,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_compact_payphone,29,38,75,shape,payphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_compact_payphone_20260615_223645.asset,shape worktree
shape_maskonly347,233,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_main_payphone,34,44,149,shape,payphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_main_payphone_20260615_223647.asset,shape worktree
shape_maskonly347,234,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_large_payphone,38,49,153,shape,payphone,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_large_payphone_20260615_223649.asset,shape worktree
shape_maskonly347,235,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_compact_virtualpetkeychain,29,38,58,shape,virtualpetkeychain,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset,shape worktree
shape_maskonly347,236,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,34,44,120,shape,virtualpetkeychain,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset,shape worktree
shape_maskonly347,237,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_large_virtualpetkeychain,38,49,117,shape,virtualpetkeychain,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset,shape worktree
shape_maskonly347,238,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_compact_ballmouse,34,29,52,shape,ballmouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_compact_ballmouse_20260615_223653.asset,shape worktree
shape_maskonly347,239,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_main_ballmouse,40,34,103,shape,ballmouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_main_ballmouse_20260615_223654.asset,shape worktree
shape_maskonly347,240,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_large_ballmouse,44,38,107,shape,ballmouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_large_ballmouse_20260615_223658.asset,shape worktree
shape_maskonly347,241,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_compact_filmroll,33,36,72,shape,filmroll,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_compact_filmroll_20260615_223659.asset,shape worktree
shape_maskonly347,242,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_main_filmroll,38,42,149,shape,filmroll,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_main_filmroll_20260615_223701.asset,shape worktree
shape_maskonly347,243,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_large_filmroll,43,47,161,shape,filmroll,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_large_filmroll_20260615_223703.asset,shape worktree
shape_maskonly347,244,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_compact_dragonhead,36,38,64,shape,dragonhead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_compact_dragonhead_20260615_224643.asset,shape worktree
shape_maskonly347,245,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_main_dragonhead,42,44,139,shape,dragonhead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_main_dragonhead_20260615_224645.asset,shape worktree
shape_maskonly347,246,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_large_dragonhead,44,49,147,shape,dragonhead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_large_dragonhead_20260615_224646.asset,shape worktree
shape_maskonly347,247,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_compact_knighthelmet,31,38,65,shape,knighthelmet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_compact_knighthelmet_20260615_224647.asset,shape worktree
shape_maskonly347,248,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_main_knighthelmet,36,44,120,shape,knighthelmet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_main_knighthelmet_20260615_224648.asset,shape worktree
