guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,categories,packCount,packs
9cbeb107c868a7f41b1bbf426a2c63d2,composite_production100_092_composite_greedy_ab_009_r1_185_a731_a883_h0_rot270_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABProduction100/composite_production100_092_composite_greedy_ab_009_r1_185_a731_a883_h0_rot270_keep_none.asset,31,48,128,1361,0.91465056,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Production100.asset
06b36a21664cbcd42bd6bc7e659555e6,composite_production100_096_composite_greedy_ab_013_a717_r1_232_a845_h0_rot270_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABProduction100/composite_production100_096_composite_greedy_ab_013_a717_r1_232_a845_h0_rot270_keep_none.asset,30,48,128,1339,0.9298611,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Production100.asset
96a98c39937855d409c7e015ff61dc6a,composite_production100_100_composite_greedy_ab_001_r1_029_a456_a845_h2_transpose_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABProduction100/composite_production100_100_composite_greedy_ab_001_r1_029_a456_a845_h2_transpose_keep_none.asset,30,47,128,1297,0.91985816,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Production100.asset
c97e9945806f4984ea4662f9006f2d38,seed_Arrowz_level_160,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_160.asset,37,52,128,1890,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
7382652f2d0c76e46a5834e7ca892f7f,composite_final100_023_composite_greedy_ab_027_r2_211_a789_a845_h2_identity_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_023_composite_greedy_ab_027_r2_211_a789_a845_h2_identity_keep_none.asset,44,30,129,1207,0.91439396,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
d0c64a6ea48ebf14fa995b9235809e02,composite_final100_056_composite_greedy_ab_027_r2_211_a789_a845_h2_hflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_056_composite_greedy_ab_027_r2_211_a789_a845_h2_hflip_keep_none.asset,44,30,129,1207,0.91439396,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
32731bf6490021c41bd2e4d3c2a4ffc4,composite_final100_091_composite_greedy_ab_027_r2_211_a789_a845_h2_vflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_091_composite_greedy_ab_027_r2_211_a789_a845_h2_vflip_keep_none.asset,44,30,129,1207,0.91439396,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
5c04d64849684fd4bb0410a9f8d54f16,composite_greedy_ab_027_r2_211_a789_a845_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinalParents40/composite_greedy_ab_027_r2_211_a789_a845_h2.asset,44,30,129,1207,0.91439396,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset
f9ba6c1599adbde468ee5c79c0d303cc,composite_greedy_ab_049_a754_r1_198_a757_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_049_a754_r1_198_a757_h0.asset,43,32,129,1240,0.9011628,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset
284c028008699dc4ca44889f0ef02352,composite_greedy_ab_081_r2_237_a857_z106_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_081_r2_237_a857_z106_h0.asset,41,28,129,1037,0.9033101,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset
50d3f4e07b22a4642b98920bfcd71931,composite_greedy_ab_083_r1_029_a456_r2_055_a501_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_083_r1_029_a456_r2_055_a501_h0.asset,46,30,129,1250,0.9057971,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset
3d741b60c0403d7498483da6c9673e22,composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120.asset,32,43,129,1296,0.94186044,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,6,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated100.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated85.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityFinal150.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
6f6350d1d7f4aaa4b914c2368d6b3893,composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_016_composite_portrait150_036_composite_greedy_ab_03_identity_keep_edge120.asset,32,43,129,1296,0.94186044,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
7a18c06c3a806344893eac193ed2fe91,composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120.asset,32,43,129,1296,0.94186044,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,6,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated100.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated85.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityFinal150.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
47e376728e13ffa48b1393d7357081c3,composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_043_composite_portrait150_036_composite_greedy_ab_03_hflip_keep_edge120.asset,32,43,129,1296,0.94186044,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
f8c4409551a80514ab41c42aed405030,composite_play_cand_098_composite_portrait150_068_composite_greedy_ab_07_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_098_composite_portrait150_068_composite_greedy_ab_07_identity_keep_edge120.asset,30,45,129,1297,0.96074075,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
ceefc8011f2391e4791f07a0a0cefd1e,composite_play_cand_121_composite_portrait150_068_composite_greedy_ab_07_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_121_composite_portrait150_068_composite_greedy_ab_07_identity_keep_edge120.asset,30,45,129,1297,0.96074075,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,3,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
8eb5e42846d018841bb8c6753fa5d7bc,composite_play_cand_122_composite_portrait150_068_composite_greedy_ab_07_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_122_composite_portrait150_068_composite_greedy_ab_07_hflip_keep_edge120.asset,30,45,129,1297,0.96074075,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
8c53d08967131f54883aa14df35d458a,composite_play_cand_138_composite_portrait150_036_composite_greedy_ab_03_vflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_138_composite_portrait150_036_composite_greedy_ab_03_vflip_keep_edge120.asset,32,43,129,1294,0.940407,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
83551a6c57974de46a716e6af72e4238,composite_play_cand_145_composite_portrait150_068_composite_greedy_ab_07_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_145_composite_portrait150_068_composite_greedy_ab_07_hflip_keep_edge120.asset,30,45,129,1297,0.96074075,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,3,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
7c0b35424c29b2347b0e6a88b07c8498,composite_play_cand_162_composite_portrait150_036_composite_greedy_ab_03_vflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_162_composite_portrait150_036_composite_greedy_ab_03_vflip_keep_edge120.asset,32,43,129,1294,0.940407,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,6,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated100.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated85.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityFinal150.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
50270ad9a09b09145a98a01e3e8abb82,composite_play_cand_183_composite_portrait150_036_composite_greedy_ab_03_rot180_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_183_composite_portrait150_036_composite_greedy_ab_03_rot180_keep_edge120.asset,32,43,129,1294,0.940407,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,6,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityBalanced120.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated100.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCurated85.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityFinal150.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R3OuterStrongFinalPack.asset
7d6043d404a187c479ca6ff30df0f4e5,composite_play_cand_187_composite_portrait150_087_composite_greedy_ab_09_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_187_composite_portrait150_087_composite_greedy_ab_09_identity_keep_edge120.asset,29,46,129,1237,0.9272864,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
e101791586d127d44821ce500211699b,composite_play_cand_193_composite_portrait150_087_composite_greedy_ab_09_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates360/composite_play_cand_193_composite_portrait150_087_composite_greedy_ab_09_hflip_keep_edge120.asset,29,46,129,1237,0.9272864,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates360.asset
69b4fb522f66d894bb73601e281f6b25,composite_play_cand_230_composite_portrait150_087_composite_greedy_ab_09_identity_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_230_composite_portrait150_087_composite_greedy_ab_09_identity_keep_edge120.asset,29,46,129,1237,0.9272864,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset
cfe7ce927e60ca045b43e0f4e3d2d1dc,composite_play_cand_236_composite_portrait150_087_composite_greedy_ab_09_hflip_keep_edge120,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_236_composite_portrait150_087_composite_greedy_ab_09_hflip_keep_edge120.asset,29,46,129,1237,0.9272864,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_PlayabilityCandidates300.asset
663a10cce4fb68a4387020aa3ebefccd,composite_portrait150_045_composite_greedy_ab_049_a754_r1_198_a757_h0_rot90,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150Portrait/composite_portrait150_045_composite_greedy_ab_049_a754_r1_198_a757_h0_rot90.asset,32,43,129,1240,0.9011628,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150Portrait.asset
f781da2b818907645b6b5060b850e5b1,composite_portrait150_074_composite_greedy_ab_081_r2_237_a857_z106_h0_rot90,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150Portrait/composite_portrait150_074_composite_greedy_ab_081_r2_237_a857_z106_h0_rot90.asset,28,41,129,1037,0.9033101,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150Portrait.asset
ad81ae6f4b5cc5f4290f6b4ce154160b,composite_portrait150_076_composite_greedy_ab_083_r1_029_a456_r2_055_a501__rot90,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150Portrait/composite_portrait150_076_composite_greedy_ab_083_r1_029_a456_r2_055_a501__rot90.asset,30,46,129,1250,0.9057971,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150Portrait.asset
3c1a1ced74b33a44ca10a01d3df29e45,composite_raw_ab_007_r1_ab_154_a665_final_a845_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABRaw/composite_raw_ab_007_r1_ab_154_a665_final_a845_h0.asset,50,31,129,1433,0.92451614,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_RawPreserveTriplets.asset
3107602244d4f6a47b7e343e2e145abf,composite_raw_ab_013_r1_ab_154_a665_final_a845_h1,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABRaw/composite_raw_ab_013_r1_ab_154_a665_final_a845_h1.asset,51,31,129,1433,0.90638834,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_RawPreserveTriplets.asset
1e315dd8e55b4a54b8e9c429672c0426,composite_raw_ab_024_r1_ab_278_a955_final_a966_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABRaw/composite_raw_ab_024_r1_ab_278_a955_final_a966_h0.asset,36,28,129,962,0.9543651,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_RawPreserveTriplets.asset
3a1b42a69f0907e47b4a0de9528dd0fd,r1_ab_274_above300_level_949_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_l2_added69_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_274_above300_level_949_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_l2_added69_rotation_vflip.asset,28,36,129,961,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
ac705564be013394f94c8058c9528b5e,composite_final100_015_composite_greedy_ab_015_r2_029_a456_a966_h2_identity_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_015_composite_greedy_ab_015_r2_029_a456_a966_h2_identity_keep_none.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
4ad4a5dab1569274fb7c44574c1a939a,composite_final100_016_composite_greedy_ab_017_r1_179_a717_a845_h0_identity_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_016_composite_greedy_ab_017_r1_179_a717_a845_h0_identity_keep_none.asset,48,30,130,1317,0.9145833,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
9c926e4266ffee849ae3c5d1800439d1,composite_final100_032_composite_greedy_ab_038_r1_165_a691_a946_h2_identity_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_032_composite_greedy_ab_038_r1_165_a691_a946_h2_identity_keep_none.asset,39,32,130,1187,0.9511218,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
581ea6caa7c898d4c84fa626fb8ee5bf,composite_final100_049_composite_greedy_ab_015_r2_029_a456_a966_h2_hflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_049_composite_greedy_ab_015_r2_029_a456_a966_h2_hflip_keep_none.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
efa1d3166d7b844489b0cead780648a5,composite_final100_050_composite_greedy_ab_017_r1_179_a717_a845_h0_hflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_050_composite_greedy_ab_017_r1_179_a717_a845_h0_hflip_keep_none.asset,48,30,130,1317,0.9145833,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
e5171fecee85b0b4ca379f2bfc090beb,composite_final100_066_composite_greedy_ab_038_r1_165_a691_a946_h2_hflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_066_composite_greedy_ab_038_r1_165_a691_a946_h2_hflip_keep_none.asset,39,32,130,1187,0.9511218,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
b4d9bb056f688fe4bb3aeee08cf38d2a,composite_final100_083_composite_greedy_ab_015_r2_029_a456_a966_h2_vflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_083_composite_greedy_ab_015_r2_029_a456_a966_h2_vflip_keep_none.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
cfbbbb4be2c19e34691ff36cba7dd2cc,composite_final100_084_composite_greedy_ab_017_r1_179_a717_a845_h0_vflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_084_composite_greedy_ab_017_r1_179_a717_a845_h0_vflip_keep_none.asset,48,30,130,1317,0.9145833,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
619c68a83412a764fb3f91b6d368f354,composite_final100_100_composite_greedy_ab_038_r1_165_a691_a946_h2_vflip_keep_none,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinal100/composite_final100_100_composite_greedy_ab_038_r1_165_a691_a946_h2_vflip_keep_none.asset,39,32,130,1187,0.9511218,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_Final100.asset
410efe87381f04a44aae1a5b361dd201,composite_greedy_ab_008_r2_029_a456_a966_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABDependencySmoke10/composite_greedy_ab_008_r2_029_a456_a966_h2.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_DependencySmoke10.asset
c01555b402e614240943db4799d0b437,composite_greedy_ab_015_r2_029_a456_a966_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_015_r2_029_a456_a966_h2.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset
f956d1fcde71fd64f9b54ad3a8487c2a,composite_greedy_ab_015_r2_029_a456_a966_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinalParents40/composite_greedy_ab_015_r2_029_a456_a966_h2.asset,43,28,130,1108,0.9202658,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset
feddd3ae9091dd34ca5785483ca4c882,composite_greedy_ab_017_r1_179_a717_a845_h0,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinalParents40/composite_greedy_ab_017_r1_179_a717_a845_h0.asset,48,30,130,1317,0.9145833,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset
3bcbc395f20c2094eb149a4ad8980406,composite_greedy_ab_028_r1_165_a691_a946_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_028_r1_165_a691_a946_h2.asset,39,32,130,1187,0.9511218,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset
b9188a0f7113ab14893ae85e7c52c9b4,composite_greedy_ab_038_r1_165_a691_a946_h2,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABFinalParents40/composite_greedy_ab_038_r1_165_a691_a946_h2.asset,39,32,130,1187,0.9511218,normal,AB_composite_old_pool,1,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset
