sourcePool,sourceKind,order,levelId,assetName,sourceDifficultyTag,existingBucket,existingType,difficultyScoreV0,difficultyScoreV1,difficultyTagV1,difficultyConfidence,tagMismatch,scaleTag,pressureTag,paceTag,startTag,clearTag,choiceTag,shapeTag,visualTag,noveltyTag,mechanicTag,riskTags,reasonTags,theme,width,height,chains,arrowTiles,blockTiles,boardFill,playableFill,coverageMetricName,coverageMetric,sourceScore,initialMovableChains,maxChainLength,averageStepsToNextUnlock,openingMoves,openingGoodMoves,openingGoodMoveRatio,openingBestClear,avgAvailableMoves,avgGoodMoves,avgGoodMoveRatio,bottleneckStepRatio,hardBottleneckStepRatio,maxLowClearStreak,lowClearRatio,singleClearRatio,avgClearPerMove,avgNewUnlocksPerMove,choiceWaveStdDev,greedySolved,greedySteps,scaleScore,openingPressureScore,bottleneckScore,decisionComplexityScore,clearEfficiencyPressureScore,visualStructureScore,flowReliefScore,assetPath,buildError
normal_campaign500,normal,330,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,Normal,normal,section,141,267,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,40,104,823,0,0.98,0.98,coverage,0.98,140.9,13,15,1.917,13,8,0.615,10,7.88,3.688,0.468,0.338,0.152,1,0,0,7.913,0.495,2.616,True,104,37.4,15.2,22.6,23.7,9.6,26.2,78.3,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06.asset,
normal_campaign500,normal,331,direct_normal_topup_03_direct_normal_topup_rect_dense_weave_g6_v01,direct_normal_topup_03_direct_normal_topup_rect_dense_weave_g6_v01,Normal,normal,dense,141,264,Normal,HeuristicHigh,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,38,108,814,0,0.974,0.974,coverage,0.974,140.8,21,14,1.616,21,13,0.619,9,12.45,6.259,0.503,0.261,0.117,1,0,0,7.537,0.587,3.701,True,108,38.2,15,17.4,26.4,13,27.4,80.1,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_03_direct_normal_topup_rect_dense_weave_g6_v01.asset,
normal_campaign500,normal,332,direct_polish_clean_05_direct_polish_normal_rect_dual_zone_g0_v01,direct_polish_clean_05_direct_polish_normal_rect_dual_zone_g0_v01,Normal,normal,section,140,289,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,36,117,711,0,0.988,0.988,coverage,0.988,140.4,25,11,1.796,25,14,0.56,8,10.47,5.047,0.482,0.307,0.138,1,0,0,6.077,0.532,3.329,True,117,37.5,19,20.5,25.8,25.9,33.6,70,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_05_direct_polish_normal_rect_dual_zone_g0_v01.asset,
normal_campaign500,normal,333,direct_normal_92_direct_normal_rect_section_unlock_g3_v10,direct_normal_92_direct_normal_rect_section_unlock_g3_v10,Normal,normal,section,140,265,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,34,102,769,0,0.983,0.983,coverage,0.983,140.3,17,14,1.778,17,10,0.588,9,9.04,4.376,0.484,0.302,0.136,1,0,0,7.539,0.538,2.856,True,102,35.4,16,20.2,24,12.9,26.6,78.5,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_92_direct_normal_rect_section_unlock_g3_v10.asset,
normal_campaign500,normal,334,direct_normal_68_direct_normal_rect_stair_push_g0_v07,direct_normal_68_direct_normal_rect_stair_push_g0_v07,Normal,normal,section,140,266,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,39,101,761,0,0.976,0.976,coverage,0.976,140.2,20,14,1.771,20,12,0.6,9,10.98,5.324,0.485,0.3,0.135,1,0,0,7.535,0.54,3.46,True,101,35,15.6,20.1,26.1,13,26.2,78.5,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_68_direct_normal_rect_stair_push_g0_v07.asset,
normal_campaign500,normal,335,direct_normal_143_direct_normal_rect_lock_buckle_g2_v15,direct_normal_143_direct_normal_rect_lock_buckle_g2_v15,Normal,normal,lock,140,278,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,41,115,878,0,0.973,0.973,coverage,0.973,140.1,24,14,2.083,24,14,0.583,10,9.64,4.328,0.449,0.38,0.171,1,0,0,7.635,0.444,3.384,True,115,41.7,14.2,25.4,27.1,12.1,28.4,76.1,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_143_direct_normal_rect_lock_buckle_g2_v15.asset,
normal_campaign500,normal,336,direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09,direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09,Normal,normal,lock,140,271,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,39,104,802,0,0.979,0.979,coverage,0.979,140.1,18,14,2.038,18,11,0.611,10,10.39,4.718,0.454,0.369,0.166,1,0,0,7.712,0.457,3.594,True,104,36.8,13.2,24.7,27.6,11.4,26.2,76.9,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09.asset,
normal_campaign500,normal,337,direct_normal_44_direct_normal_rect_dense_weave_g4_v05,direct_normal_44_direct_normal_rect_dense_weave_g4_v05,Normal,normal,dense,140,256,Normal,HeuristicHigh,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,37,102,802,0,0.985,0.985,coverage,0.985,139.5,18,15,1.656,18,11,0.611,10,7.65,3.811,0.498,0.271,0.122,1,0,0,7.863,0.575,2.309,True,102,36.4,13.2,18.1,21.6,10.1,26.2,81.5,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_44_direct_normal_rect_dense_weave_g4_v05.asset,
normal_campaign500,normal,338,direct_normal_90_direct_normal_rect_maze_long_chain_g2_v09,direct_normal_90_direct_normal_rect_maze_long_chain_g2_v09,Normal,normal,maze,139,267,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,36,106,778,0,0.982,0.982,coverage,0.982,139.1,20,14,1.696,20,12,0.6,9,10.48,5.172,0.493,0.281,0.127,1,0,0,7.34,0.563,3.212,True,106,36.7,15.6,18.8,25,14.7,28,78.2,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_90_direct_normal_rect_maze_long_chain_g2_v09.asset,
normal_campaign500,normal,339,r2_outer_strong_005_r2_006_a401,r2_outer_strong_005_r2_006_a401,Normal,normal,dense,139,276,Normal,HeuristicHigh,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Square,VisualMedium,Standard,None,NoRisk,FlowRelief,,25,33,118,792,0,0.96,0.96,coverage,0.96,138.9,20,12,1.638,20,11,0.55,8,7.53,3.767,0.5,0.266,0.12,1,0,0,6.712,0.581,2.257,True,118,40,19.3,17.8,21.4,20.3,30.9,75.2,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_005_r2_006_a401.asset,
normal_campaign500,normal,340,direct_normal_154_direct_normal_rect_dense_weave_g3_v16,direct_normal_154_direct_normal_rect_dense_weave_g3_v16,Normal,normal,dense,139,276,Normal,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,39,114,806,0,0.984,0.984,coverage,0.984,138.7,16,13,1.725,16,9,0.563,9,12.04,5.902,0.49,0.288,0.13,1,0,0,7.07,0.554,3.73,True,114,39.4,17.6,19.3,26.9,17.1,30,76,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_154_direct_normal_rect_dense_weave_g3_v16.asset,
normal_campaign500,normal,341,direct_normal_157_direct_normal_rect_dual_zone_g3_v16,direct_normal_157_direct_normal_rect_dual_zone_g3_v16,Hard,hard,section,179,454,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,41,120,924,0,0.98,0.98,coverage,0.98,179.2,15,14,2.226,15,9,0.6,10,6.15,2.659,0.432,0.417,0.188,1,0,0,7.7,0.4,2.261,True,120,44.2,16.9,27.9,23.7,11.5,29.3,73.4,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_157_direct_normal_rect_dual_zone_g3_v16.asset,
normal_campaign500,normal,342,direct_normal_117_direct_normal_rect_dual_zone_g5_v12,direct_normal_117_direct_normal_rect_dual_zone_g5_v12,Hard,hard,section,171,453,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,124,910,0,0.989,0.989,coverage,0.989,170.8,24,14,2.088,24,14,0.583,9,7.13,3.197,0.448,0.381,0.172,1,0,0,7.339,0.442,2.507,True,124,44.8,16.2,25.5,24,14.7,31.6,74.3,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_117_direct_normal_rect_dual_zone_g5_v12.asset,
normal_campaign500,normal,343,direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02,direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02,Hard,hard,dense,166,508,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartMedium,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale,,23,40,151,901,0,0.979,0.979,coverage,0.979,166.4,12,11,2.264,12,6,0.5,7,7.48,3.201,0.428,0.427,0.192,1,0,0,5.967,0.388,2.783,True,151,51.3,49.3,28.5,25.7,26.9,40,52.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02.asset,
normal_campaign500,normal,344,direct_normal_topup_59_direct_normal_topup_rect_dense_weave_g7_v08,direct_normal_topup_59_direct_normal_topup_rect_dense_weave_g7_v08,Hard,hard,dense,165,445,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,121,904,0,0.983,0.983,coverage,0.983,165.3,19,14,1.918,19,11,0.579,9,7.17,3.355,0.468,0.338,0.152,1,0,0,7.471,0.495,2.381,True,121,43.9,16.3,22.6,22.9,13.5,30.4,76.7,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_59_direct_normal_topup_rect_dense_weave_g7_v08.asset,
normal_campaign500,normal,345,direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01,direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01,Hard,hard,section,165,497,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale,,23,40,145,900,0,0.978,0.978,coverage,0.978,165.3,15,11,2.314,15,8,0.533,8,7.88,3.327,0.422,0.439,0.198,1,0,0,6.207,0.373,2.977,True,145,49.8,36.2,29.4,26.6,24.7,38.4,58.2,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset,
normal_campaign500,normal,346,direct_polish_hard_24_direct_polish_hard_rect_stair_push_g6_v03,direct_polish_hard_24_direct_polish_hard_rect_stair_push_g6_v03,Hard,hard,section,165,510,Hard,HeuristicHigh,,Large,LowPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,24,43,165,1011,0,0.98,0.98,coverage,0.98,164.9,16,11,2.454,16,8,0.5,8,7.25,2.944,0.406,0.475,0.214,1,0,0,6.127,0.329,2.856,True,165,57.8,41.5,31.8,26.7,25.4,42.6,54.6,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_24_direct_polish_hard_rect_stair_push_g6_v03.asset,
normal_campaign500,normal,347,direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02,direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02,Hard,hard,maze,163,491,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartMedium,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,None,,22,37,129,793,0,0.974,0.974,coverage,0.974,163.1,13,11,2.195,13,7,0.538,8,8.55,3.727,0.436,0.409,0.184,1,0,0,6.147,0.409,3.113,True,129,42.8,36.8,27.4,26.6,25.3,35.5,58.6,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02.asset,
normal_campaign500,normal,348,direct_polish_clean_15_direct_polish_normal_rect_stair_push_g1_v02,direct_polish_clean_15_direct_polish_normal_rect_stair_push_g1_v02,Hard,hard,section,162,496,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,23,40,147,906,0,0.985,0.985,coverage,0.985,162.4,18,11,2.265,18,9,0.5,8,8.84,3.782,0.428,0.427,0.192,1,0,0,6.163,0.388,3.29,True,147,50.4,33.3,28.6,27.5,25.1,39.2,60.3,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_15_direct_polish_normal_rect_stair_push_g1_v02.asset,
normal_campaign500,normal,349,direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02,direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02,Hard,hard,lock,160,504,Hard,HeuristicHigh,,Large,HighPressure,Spike,StartMedium,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale,,21,40,135,818,0,0.974,0.974,coverage,0.974,160.1,14,11,2.528,14,7,0.5,8,13.61,5.411,0.398,0.494,0.222,1,0,0,6.059,0.307,5.477,True,135,45,39.6,33.1,36.2,26,37,54.1,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02.asset,
normal_campaign500,normal,350,direct_polish_clean_03_direct_polish_normal_rect_dense_weave_g0_v01,direct_polish_clean_03_direct_polish_normal_rect_dense_weave_g0_v01,Hard,hard,dense,159,466,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,36,127,778,0,0.982,0.982,coverage,0.982,159.4,19,11,1.919,19,10,0.526,8,9.58,4.482,0.468,0.338,0.152,1,0,0,6.126,0.494,3.182,True,127,41.9,20.9,22.6,25.7,25.5,35.5,68.7,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_03_direct_polish_normal_rect_dense_weave_g0_v01.asset,
normal_campaign500,normal,351,direct_polish_clean_14_direct_polish_normal_rect_dual_zone_g1_v02,direct_polish_clean_14_direct_polish_normal_rect_dual_zone_g1_v02,Hard,hard,section,159,474,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,22,37,134,806,0,0.99,0.99,coverage,0.99,158.6,20,11,2.09,20,11,0.55,8,10.69,4.789,0.448,0.382,0.172,1,0,0,6.015,0.441,3.763,True,134,44.4,19.3,25.6,28.4,26.4,36.8,66.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_14_direct_polish_normal_rect_dual_zone_g1_v02.asset,
normal_campaign500,normal,352,direct_polish_clean_10_direct_polish_normal_rect_section_unlock_g1_v02,direct_polish_clean_10_direct_polish_normal_rect_section_unlock_g1_v02,Hard,hard,section,158,468,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,37,126,795,0,0.977,0.977,coverage,0.977,158.5,18,12,2.138,18,10,0.556,8,7.56,3.346,0.443,0.394,0.177,1,0,0,6.31,0.427,2.702,True,126,42.1,19.5,26.4,24.9,23.8,34.9,67.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_10_direct_polish_normal_rect_section_unlock_g1_v02.asset,
normal_campaign500,normal,353,direct_normal_75_direct_normal_rect_sweep_g1_v08,direct_normal_75_direct_normal_rect_sweep_g1_v08,Hard,hard,sweep,158,442,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,120,901,0,0.979,0.979,coverage,0.979,158.1,20,14,1.834,20,12,0.6,9,7.76,3.706,0.478,0.316,0.142,1,0,0,7.508,0.52,2.502,True,120,43.6,15.6,21.2,23,13.2,30,77.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_75_direct_normal_rect_sweep_g1_v08.asset,
normal_campaign500,normal,354,direct_normal_115_direct_normal_rect_sweep_g5_v12,direct_normal_115_direct_normal_rect_sweep_g5_v12,Hard,hard,sweep,157,447,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,42,120,946,0,0.979,0.979,coverage,0.979,157.4,15,15,1.933,15,9,0.6,10,11.94,5.567,0.466,0.342,0.154,1,0,0,7.883,0.49,3.985,True,120,44.8,16.9,22.9,28.6,9.9,29.3,77.4,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_115_direct_normal_rect_sweep_g5_v12.asset,
normal_campaign500,normal,355,direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03,direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03,Hard,hard,section,157,468,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,38,120,743,0,0.978,0.978,coverage,0.978,157.2,21,11,2.063,21,11,0.524,8,12.86,5.802,0.451,0.375,0.169,1,0,0,6.192,0.45,4.486,True,120,39.2,20.2,25.1,30.9,24.9,33.7,68.1,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03.asset,
normal_campaign500,normal,356,direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01,direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01,Hard,hard,sweep,157,479,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,23,39,137,878,0,0.979,0.979,coverage,0.979,156.9,17,12,1.967,17,9,0.529,8,8.78,4.059,0.462,0.35,0.158,1,0,0,6.409,0.479,2.965,True,137,47.2,29.4,23.4,25.2,23,36.5,65.9,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01.asset,
normal_campaign500,normal,357,direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03,direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03,Hard,hard,dense,157,469,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,22,38,136,821,0,0.982,0.982,coverage,0.982,156.8,20,11,1.922,20,11,0.55,8,10.6,4.955,0.467,0.339,0.153,1,0,0,6.037,0.493,3.525,True,136,45.3,19.3,22.7,26.9,26.2,37.2,68.6,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03.asset,
normal_campaign500,normal,358,direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01,direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01,Hard,hard,section,156,508,Hard,HeuristicHigh,,Large,LowPressure,Spike,StartMedium,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale,,24,42,159,986,0,0.978,0.978,coverage,0.978,155.5,13,11,2.434,13,7,0.538,8,7.09,2.896,0.408,0.47,0.212,1,0,0,6.201,0.336,2.776,True,159,55.6,43.1,31.5,26.3,24.8,41.1,53.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01.asset,
normal_campaign500,normal,359,direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03,direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03,Hard,hard,lock,155,492,Hard,HeuristicHigh,,Large,LowPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,21,41,137,840,0,0.976,0.976,coverage,0.976,155,17,11,2.41,17,9,0.529,8,8.25,3.392,0.411,0.464,0.209,1,0,0,6.131,0.343,3.208,True,137,46.1,29.4,31.1,27.8,25.4,37.2,60,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03.asset,
normal_campaign500,normal,360,direct_polish_clean_07_direct_polish_normal_rect_quasi_symmetry_g0_v01,direct_polish_clean_07_direct_polish_normal_rect_quasi_symmetry_g0_v01,Hard,hard,section,154,469,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,36,126,780,0,0.985,0.985,coverage,0.985,154.3,23,11,2.027,23,12,0.522,8,11.7,5.328,0.455,0.366,0.165,1,0,0,6.19,0.461,4.032,True,126,41.7,20.3,24.5,29.1,24.9,35.1,68.4,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_07_direct_polish_normal_rect_quasi_symmetry_g0_v01.asset,
normal_campaign500,normal,361,direct_normal_138_direct_normal_rect_stair_push_g1_v14,direct_normal_138_direct_normal_rect_stair_push_g1_v14,Hard,hard,section,154,453,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,122,906,0,0.985,0.985,coverage,0.985,154.2,25,14,2.076,25,14,0.56,9,9.33,4.196,0.45,0.378,0.17,1,0,0,7.426,0.446,3.268,True,122,44.2,17,25.3,26.6,13.9,30.8,74.9,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset,
normal_campaign500,normal,362,direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02,direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02,Hard,hard,lock,154,497,Hard,HeuristicHigh,,Large,LowPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale|FlowRelief,,24,43,164,1010,0,0.979,0.979,coverage,0.979,154,24,11,2.36,24,12,0.5,8,9.84,4.103,0.417,0.451,0.203,1,0,0,6.159,0.359,3.769,True,164,57.5,25.4,30.2,29.5,25.2,42.3,63,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02.asset,
normal_campaign500,normal,363,direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02,direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02,Hard,hard,maze,154,502,Hard,HeuristicHigh,,Large,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,24,42,160,982,0,0.974,0.974,coverage,0.974,153.9,18,11,2.148,18,9,0.5,8,11.21,4.948,0.441,0.397,0.179,1,0,0,6.138,0.424,4.02,True,160,55.8,36.5,26.6,29.6,25.4,41.5,59.9,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02.asset,
normal_campaign500,normal,364,r1_outer_strong_164_r1_283_a969,r1_outer_strong_164_r1_283_a969,Hard,hard,section,153,454,Hard,HeuristicHigh,,Medium,LowPressure,Bottleneck,StartWide,ClearBurst,ChoiceReadable,Square,VisualMedium,Standard,None,NoRisk,FlowRelief,,30,36,126,1052,0,0.974,0.974,coverage,0.974,153.3,15,15,2.276,15,9,0.6,10,5.76,2.458,0.427,0.43,0.193,1,0,0,8.349,0.384,2.15,True,126,49.3,19.3,28.7,23.5,5.8,28.9,75.5,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_164_r1_283_a969.asset,
normal_campaign500,normal,365,direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01,direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01,Hard,hard,lock,153,501,Hard,HeuristicHigh,,Large,LowPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale|FlowRelief,,24,43,163,1015,0,0.984,0.984,coverage,0.984,153,22,12,2.448,22,11,0.5,8,8.24,3.352,0.407,0.474,0.213,1,0,0,6.227,0.332,3.24,True,163,57.4,29.1,31.7,28,24.6,42.5,60.8,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01.asset,
