"Index","Guid","AssetPath","FileName"
"226","52b8d734713df2747b75ee19c9657886","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset","maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset"
"227","7dd9bb466b10a3f428efa8c86580283a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_04_main_arcadecabinet_20260615_223139.asset","maskonlyb06_04_main_arcadecabinet_20260615_223139.asset"
"228","69f77c72eade3364d9fc139dee76d7e5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_04_large_arcadecabinet_20260615_223641.asset","maskonlyb06_04_large_arcadecabinet_20260615_223641.asset"
"229","631998c68a2019d40a88bddb987d4ab7","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_05_compact_dialphone_20260615_223642.asset","maskonlyb06_05_compact_dialphone_20260615_223642.asset"
"230","1d291aa77ec95434bbc294b8947e10cf","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_05_main_dialphone_20260615_223643.asset","maskonlyb06_05_main_dialphone_20260615_223643.asset"
"231","7801a567caf2a324d978716f409fcae7","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_05_large_dialphone_20260615_223645.asset","maskonlyb06_05_large_dialphone_20260615_223645.asset"
"232","349b3d77793496a46b4044013905cea4","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_06_compact_payphone_20260615_223645.asset","maskonlyb06_06_compact_payphone_20260615_223645.asset"
"233","4017f0ebb21fdc842a95fc71ceea789d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_06_main_payphone_20260615_223647.asset","maskonlyb06_06_main_payphone_20260615_223647.asset"
"234","05ce087a0f84a6e4abc10c99a529954f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_06_large_payphone_20260615_223649.asset","maskonlyb06_06_large_payphone_20260615_223649.asset"
"235","7d19244968e5eef438305451f62d5e62","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset","maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset"
"236","381829532fa5b3340b076f7ee5db9211","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset","maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset"
"237","cdb8b2aa1d9bf394d979b3c1e85bb304","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset","maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset"
"238","e46e4ef7d8b510547869f4103cb6e888","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_09_compact_ballmouse_20260615_223653.asset","maskonlyb06_09_compact_ballmouse_20260615_223653.asset"
"239","dcbf8d0f95cb9534da719873924ffc04","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_09_main_ballmouse_20260615_223654.asset","maskonlyb06_09_main_ballmouse_20260615_223654.asset"
"240","45f210d9da275304a96c5032d060ff72","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_09_large_ballmouse_20260615_223658.asset","maskonlyb06_09_large_ballmouse_20260615_223658.asset"
"241","7a897895e01822c4ca7a8a3b855c5b4a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_10_compact_filmroll_20260615_223659.asset","maskonlyb06_10_compact_filmroll_20260615_223659.asset"
"242","7b7d38218200b804e925009218ca7da8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_10_main_filmroll_20260615_223701.asset","maskonlyb06_10_main_filmroll_20260615_223701.asset"
"243","f33da85f11d83074c98ddf4f87ccdbf6","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_10_large_filmroll_20260615_223703.asset","maskonlyb06_10_large_filmroll_20260615_223703.asset"
"244","2426dd410cb269f4fa7687bfdfeed353","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_01_compact_dragonhead_20260615_224643.asset","maskonlyb07_01_compact_dragonhead_20260615_224643.asset"
"245","8a889fe4bf175224ea07bd64ea68451a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_01_main_dragonhead_20260615_224645.asset","maskonlyb07_01_main_dragonhead_20260615_224645.asset"
"246","8396b49c3bc76554a80adc2354bdf152","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_01_large_dragonhead_20260615_224646.asset","maskonlyb07_01_large_dragonhead_20260615_224646.asset"
"247","4de5936d0bac0e846a2d2155d82a3c63","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_02_compact_knighthelmet_20260615_224647.asset","maskonlyb07_02_compact_knighthelmet_20260615_224647.asset"
"248","8626c7ff2dc0f19409a7a637c9558b9c","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_02_main_knighthelmet_20260615_224648.asset","maskonlyb07_02_main_knighthelmet_20260615_224648.asset"
"249","809cc1b33bad00c4590d3b541a777609","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_02_large_knighthelmet_20260615_224649.asset","maskonlyb07_02_large_knighthelmet_20260615_224649.asset"
"250","4b4144f9fc1e7b6428dac041dfa91c81","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_03_compact_chessknight_20260615_224650.asset","maskonlyb07_03_compact_chessknight_20260615_224650.asset"
"251","6f275a7bc6a1b994ea89fee06d00cb14","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_03_main_chessknight_20260615_224651.asset","maskonlyb07_03_main_chessknight_20260615_224651.asset"
"252","59383b4836588b743966d82edfcafdb6","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_03_large_chessknight_20260615_224652.asset","maskonlyb07_03_large_chessknight_20260615_224652.asset"
"253","98363dffff5d61348a3eea45f42e8283","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_04_compact_d20die_20260615_224653.asset","maskonlyb07_04_compact_d20die_20260615_224653.asset"
"254","a0417c0e2ac15624ab438dece1847099","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_04_main_d20die_20260615_224654.asset","maskonlyb07_04_main_d20die_20260615_224654.asset"
"255","375c6e9756788e6448404467940960e0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_05_compact_arcadejoystick_20260615_225212.asset","maskonlyb07_05_compact_arcadejoystick_20260615_225212.asset"
"256","a62146a80e5780f4d8f3f5b285746aba","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_05_main_arcadejoystick_20260615_225214.asset","maskonlyb07_05_main_arcadejoystick_20260615_225214.asset"
"257","7f87677439ef35047afaa61d7a196ea9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_05_large_arcadejoystick_20260615_225214.asset","maskonlyb07_05_large_arcadejoystick_20260615_225214.asset"
"258","2d8807071115d1642a422c7bb1151ff4","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_06_compact_racingkart_20260615_225215.asset","maskonlyb07_06_compact_racingkart_20260615_225215.asset"
"259","94b2a571bba7e6c4a8732b21f4fc7114","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_06_main_racingkart_20260615_225216.asset","maskonlyb07_06_main_racingkart_20260615_225216.asset"
"260","3aaba7686bdf48d469226b4a8f486b77","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_06_large_racingkart_20260615_225217.asset","maskonlyb07_06_large_racingkart_20260615_225217.asset"
"261","d240e58120948fb45a6b4fef173b9eec","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_07_compact_skeletonskull_20260615_225218.asset","maskonlyb07_07_compact_skeletonskull_20260615_225218.asset"
"262","910acf4dcd7d81b468afaab5fa86cf22","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_07_main_skeletonskull_20260615_225220.asset","maskonlyb07_07_main_skeletonskull_20260615_225220.asset"
"263","b5130cffc9b0dcc4396ace34bb339dfa","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_07_large_skeletonskull_20260615_225223.asset","maskonlyb07_07_large_skeletonskull_20260615_225223.asset"
"264","049666f77ec14434f8473c7a23fb98d0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_08_compact_robothead_20260615_230453.asset","maskonlyb07_08_compact_robothead_20260615_230453.asset"
"265","17814154d359e3345b282d4422087dfe","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_08_main_robothead_20260615_230454.asset","maskonlyb07_08_main_robothead_20260615_230454.asset"
"266","543f4378dc4687144891a6e5d0fbe71e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_08_large_robothead_20260615_230454.asset","maskonlyb07_08_large_robothead_20260615_230454.asset"
"267","da59ca8b17aff3d4ca06341f185a5a03","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_09_compact_slimecrown_20260615_225227.asset","maskonlyb07_09_compact_slimecrown_20260615_225227.asset"
"268","48124b662c7a3b444873d167d1cf34ca","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_09_main_slimecrown_20260615_225228.asset","maskonlyb07_09_main_slimecrown_20260615_225228.asset"
"269","4ee2ab9c1871ae34ba9237e70fd00451","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_09_large_slimecrown_20260615_225229.asset","maskonlyb07_09_large_slimecrown_20260615_225229.asset"
"270","7ea06f35a24503345a0a8cfa02eb5ecc","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_10_compact_gameportal_20260615_225230.asset","maskonlyb07_10_compact_gameportal_20260615_225230.asset"
"271","2eca74f956fe68a468e08a074fc8b629","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_10_main_gameportal_20260615_225231.asset","maskonlyb07_10_main_gameportal_20260615_225231.asset"
"272","86d73951297d3984ba437a9c95ec3308","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb07_10_large_gameportal_20260615_225232.asset","maskonlyb07_10_large_gameportal_20260615_225232.asset"
"273","004f8f5aa26284a4dac6abe7605b8243","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_01_compact_tornado_20260615_235423.asset","maskonlyb08_01_compact_tornado_20260615_235423.asset"
"274","deca50102d870594aa3476bcc29db71d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_01_main_tornado_20260615_235424.asset","maskonlyb08_01_main_tornado_20260615_235424.asset"
"275","a34920f291442f2478f79e0adcc6a1f0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_01_large_tornado_20260615_235425.asset","maskonlyb08_01_large_tornado_20260615_235425.asset"
"276","d47b9ff04a7ee034e8ee2b5aa009042a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_02_compact_volcano_20260615_235426.asset","maskonlyb08_02_compact_volcano_20260615_235426.asset"
"277","ab932845ecda8de4f894ed5c4c3f1b7a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_02_main_volcano_20260615_235427.asset","maskonlyb08_02_main_volcano_20260615_235427.asset"
"278","530397c3e3a80e04aa181b0faa08dcaf","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_02_large_volcano_20260615_235429.asset","maskonlyb08_02_large_volcano_20260615_235429.asset"
"279","7de586b1c8ba9f241b50f1e9cdb84571","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_03_compact_wavecrest_20260615_235430.asset","maskonlyb08_03_compact_wavecrest_20260615_235430.asset"
"280","7060ecde406bc54418872bec19a11ee5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_03_main_wavecrest_20260615_235432.asset","maskonlyb08_03_main_wavecrest_20260615_235432.asset"
"281","097561b62de4c4047b4ea4835698b605","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_03_large_wavecrest_20260615_235433.asset","maskonlyb08_03_large_wavecrest_20260615_235433.asset"
"282","59c6855ff6240174f8a6cdf3d4bf628e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_04_compact_crystalcluster_20260615_235434.asset","maskonlyb08_04_compact_crystalcluster_20260615_235434.asset"
"283","6fb70c93bfed65745ab8cc2a0150b769","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_04_main_crystalcluster_20260615_235436.asset","maskonlyb08_04_main_crystalcluster_20260615_235436.asset"
"284","700f41a2155195141bc1047a7d786e15","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_04_large_crystalcluster_20260615_235438.asset","maskonlyb08_04_large_crystalcluster_20260615_235438.asset"
"285","8d5a07d6fc8a3e240abf2c01aa984f07","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_05_compact_lighthouse_20260615_235438.asset","maskonlyb08_05_compact_lighthouse_20260615_235438.asset"
"286","dd148f01a228a9940b4cc0f82e71e6ba","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_05_main_lighthouse_20260615_235439.asset","maskonlyb08_05_main_lighthouse_20260615_235439.asset"
"287","86fb4cbee4ac073429699f5beaeb3283","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_05_large_lighthouse_20260615_235450.asset","maskonlyb08_05_large_lighthouse_20260615_235450.asset"
"288","c27608691b37de3449510e2c6e26b377","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_06_compact_windmill_20260615_235451.asset","maskonlyb08_06_compact_windmill_20260615_235451.asset"
"289","c7a534cee8fb7a549abf9df634096042","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_06_main_windmill_20260615_235452.asset","maskonlyb08_06_main_windmill_20260615_235452.asset"
"290","33b22b5f99734c949896e42253b46885","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_06_large_windmill_20260615_235821.asset","maskonlyb08_06_large_windmill_20260615_235821.asset"
"291","59c8070ff314e6444800d3451f2d3de3","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset","maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset"
"292","3405b365ef91a4743a2604e044596b56","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_07_main_suspensionbridge_20260615_235823.asset","maskonlyb08_07_main_suspensionbridge_20260615_235823.asset"
"293","a5462a30bcf718a48bcc7070e6ccc5ab","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_07_large_suspensionbridge_20260615_235826.asset","maskonlyb08_07_large_suspensionbridge_20260615_235826.asset"
"294","d45776abc3e391d41b2ed83325eabcf5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_08_compact_castletower_20260615_235827.asset","maskonlyb08_08_compact_castletower_20260615_235827.asset"
"295","0823968f266d6ff41abba86471cbd79f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_08_main_castletower_20260615_235828.asset","maskonlyb08_08_main_castletower_20260615_235828.asset"
"296","8af3e70da54fe304698c3e48715f82c3","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_08_large_castletower_20260615_235830.asset","maskonlyb08_08_large_castletower_20260615_235830.asset"
"297","54f43c3e263d58545a4fb59c9186e316","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_09_compact_caveentrance_20260615_235830.asset","maskonlyb08_09_compact_caveentrance_20260615_235830.asset"
"298","88457d3528fd9244283d7c8bc36c4f21","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_09_main_caveentrance_20260615_235831.asset","maskonlyb08_09_main_caveentrance_20260615_235831.asset"
"299","9280c6dee70c1c54baf007f8f12e8f15","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_09_large_caveentrance_20260615_235833.asset","maskonlyb08_09_large_caveentrance_20260615_235833.asset"
"300","97d146089b30ba94785fa29b3488d02f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_10_compact_ufo_20260615_235833.asset","maskonlyb08_10_compact_ufo_20260615_235833.asset"
"301","a4d98b7d5a3be514eb0759801196b221","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_10_main_ufo_20260615_235834.asset","maskonlyb08_10_main_ufo_20260615_235834.asset"
"302","9bed04670b8862744bf04faa2bd7972f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb08_10_large_ufo_20260615_235835.asset","maskonlyb08_10_large_ufo_20260615_235835.asset"
"303","db32d4b1a594e5b49b19a2726586af5d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_01_compact_keyvarianta_20260616_110806.asset","maskonlyb09_01_compact_keyvarianta_20260616_110806.asset"
"304","b226f2c4641654d4a838852da9305e8c","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_01_main_keyvarianta_20260616_110817.asset","maskonlyb09_01_main_keyvarianta_20260616_110817.asset"
"305","a6a20e1b15d1e504dbdb908c2652ded4","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_01_large_keyvarianta_20260616_110828.asset","maskonlyb09_01_large_keyvarianta_20260616_110828.asset"
"306","767a1d5cc249753478d6ac64bd2e0d8f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset","maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset"
"307","1b0ba6b794e85c24285300ec9da240b4","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset","maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset"
"308","4a6f1bbb37f7255439c03b8f799d1f8e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset","maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset"
"309","d9913061971a24e4683b70712082c79a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_04_compact_magnetvarianta_20260616_110832.asset","maskonlyb09_04_compact_magnetvarianta_20260616_110832.asset"
"310","dbab9f2c94e5f2547b0bdd9b3ddd557b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_04_main_magnetvarianta_20260616_110834.asset","maskonlyb09_04_main_magnetvarianta_20260616_110834.asset"
"311","dcd99236cad45684a839ea6d45cecdda","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_04_large_magnetvarianta_20260616_110836.asset","maskonlyb09_04_large_magnetvarianta_20260616_110836.asset"
"312","75165b95e9cac184eb24f51360afb44d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset","maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset"
"313","649be95e5118cbb46adb69dc6783c4ea","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset","maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset"
"314","41647417a3c251b498705e38566cdc89","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset","maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset"
"315","b588adec5ddedba458b7b1837445d96e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_06_compact_anchorvarianta_20260616_110956.asset","maskonlyb09_06_compact_anchorvarianta_20260616_110956.asset"
"316","f961c00e6c91ea347b6641c840b0dba8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_06_main_anchorvarianta_20260616_110957.asset","maskonlyb09_06_main_anchorvarianta_20260616_110957.asset"
"317","f001128b8d70e3c478af40a336f809f9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_06_large_anchorvarianta_20260616_110959.asset","maskonlyb09_06_large_anchorvarianta_20260616_110959.asset"
"318","7189c79a3a1bc3f4cab91fe8ca032d7a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset","maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset"
"319","512dfdc3fd496d546929aca04fca2e24","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_08_main_trophyvarianta_20260616_111001.asset","maskonlyb09_08_main_trophyvarianta_20260616_111001.asset"
"320","cb9d3e2408902934f8416914224d2c5b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_08_large_trophyvarianta_20260616_111003.asset","maskonlyb09_08_large_trophyvarianta_20260616_111003.asset"
"321","fa67cdc654e97734e897e651ad9b412a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_09_compact_crownvarianta_20260616_111003.asset","maskonlyb09_09_compact_crownvarianta_20260616_111003.asset"
"322","a83e25800f401814ebf5e4702079e87f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_09_main_crownvarianta_20260616_111004.asset","maskonlyb09_09_main_crownvarianta_20260616_111004.asset"
"323","62911a1ab4d588e458855cea8030f7df","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_09_large_crownvarianta_20260616_111006.asset","maskonlyb09_09_large_crownvarianta_20260616_111006.asset"
"324","bc2db3714afc5b8408dd457beac7a2ce","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset","maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset"
"325","e2ecc959fb3dbbd4f9a70a0e2c7bfed2","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_10_main_rocketvarianta_20260616_111007.asset","maskonlyb09_10_main_rocketvarianta_20260616_111007.asset"
"326","edeabdee94279d146b04b1775360b675","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_10_large_rocketvarianta_20260616_111008.asset","maskonlyb09_10_large_rocketvarianta_20260616_111008.asset"
"327","26317ebd2512b034482ca7345ed2ddde","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_21_compact_heart_20260616_111009.asset","maskonlyb09_21_compact_heart_20260616_111009.asset"
"328","8fb72b076e75f494d99e53ca162c6e1c","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_21_main_heart_20260616_111010.asset","maskonlyb09_21_main_heart_20260616_111010.asset"
"329","8e25410a71b6dfc4b897a03d56a1581f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_21_large_heart_20260616_111011.asset","maskonlyb09_21_large_heart_20260616_111011.asset"
"330","f51f621dc5731cb4da2d60415531aea6","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_22_compact_star_20260616_111012.asset","maskonlyb09_22_compact_star_20260616_111012.asset"
"331","fcf708f1fdc0e0542b0960758be19ed5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_22_main_star_20260616_111013.asset","maskonlyb09_22_main_star_20260616_111013.asset"
"332","8d9b072494fb6ff4c981eb8b92fe1865","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_22_large_star_20260616_111014.asset","maskonlyb09_22_large_star_20260616_111014.asset"
"333","be5fc3953103c0c47ad4e8678f92ae4f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_23_compact_lightningbolt_20260616_111014.asset","maskonlyb09_23_compact_lightningbolt_20260616_111014.asset"
"334","9e8ea5f7c9cfcb5468b7c7102c0222b8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_23_main_lightningbolt_20260616_111015.asset","maskonlyb09_23_main_lightningbolt_20260616_111015.asset"
