"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible","traceSelected","traceSelectReason","traceSection","traceSectionBucket","traceCanvasBand","traceModeGroup","traceStaticScore"
"130","layout_soft","265","27","maze","1","Recovery","PSG_Normal_maze_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l265_maze","campaign500_psg_prod200_c04_o011_s150_n050_130_sgp_pressure_hard_campaign500_layout_soft_l265_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_130_sgp_pressure_hard_campaign500_layout_soft_l265_maze.asset","24","31","100","98","103","90","109","727","0.977","0.971","5","8","7.27","14","True","5","93","Style=PressureCampaignMedium | Score=29136 | TargetInitial=7 | OpeningRatio=0.060 | EarlyChoices=25.5/46 | LocalRun=7 | Jump=8.8 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignMedium seed=13501825 fill=727/744(0.977) chains=100 remaining=17 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->5 edgeHeads=9->8 earlyChoices=26.1/54 localRun=7 jump=8.9 near=0.68 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_130_sgp_pressure_hard_campaign500_layout_soft_l265_maze.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_130_sgp_pressure_hard_campaign500_layout_soft_l265_maze.asset","True","True","section quota style_canvas","27","normal","wide_portrait","layout_soft","137.813"
"131","language_a","266","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l266_section","campaign500_psg_prod200_c04_o011_s150_n050_131_sgp_pressure_hard_campaign500_language_a_l266_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_131_sgp_pressure_hard_campaign500_language_a_l266_section.asset","22","35","95","97","91","87","107","758","0.984","0.981","3","12","7.98","14","True","3","352","Style=PressureCampaignSectionLang | Score=27949 | TargetInitial=6 | OpeningRatio=0.032 | EarlyChoices=23.4/41 | LocalRun=7 | Jump=6.4 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=40629875 fill=758/770(0.984) chains=95 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_131_sgp_pressure_hard_campaign500_language_a_l266_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_131_sgp_pressure_hard_campaign500_language_a_l266_section.asset","True","False","","27","normal","tall_portrait","language","135.496"
"132","language_b","266","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l266_section","campaign500_psg_prod200_c04_o011_s150_n050_132_sgp_pressure_hard_campaign500_language_b_l266_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_132_sgp_pressure_hard_campaign500_language_b_l266_section.asset","22","35","101","97","91","87","107","761","0.988","0.981","4","8","7.53","14","True","4","176","Style=PressureCampaignSectionLang | Score=26649 | TargetInitial=6 | OpeningRatio=0.040 | EarlyChoices=29.1/62 | LocalRun=4 | Jump=8.2 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=22208811 fill=761/770(0.988) chains=101 remaining=9 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_132_sgp_pressure_hard_campaign500_language_b_l266_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_132_sgp_pressure_hard_campaign500_language_b_l266_section.asset","True","False","","27","normal","tall_portrait","language","136.696"
"133","pure_relaxed","266","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l266_section","campaign500_psg_prod200_c04_o011_s150_n050_133_sgp_pressure_hard_campaign500_pure_relaxed_l266_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_133_sgp_pressure_hard_campaign500_pure_relaxed_l266_section.asset","22","35","95","97","87","87","107","759","0.986","0.976","3","14","7.99","16","True","3","221","Style=PressureCampaignRelaxed | Score=16710 | TargetInitial=7 | OpeningRatio=0.032 | EarlyChoices=29.6/46 | LocalRun=5 | Jump=8.2 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=26934602 fill=759/770(0.986) chains=95 remaining=11 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_133_sgp_pressure_hard_campaign500_pure_relaxed_l266_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_133_sgp_pressure_hard_campaign500_pure_relaxed_l266_section.asset","True","False","","27","normal","tall_portrait","pure","132.211"
"134","layout_soft","266","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l266_section","campaign500_psg_prod200_c04_o011_s150_n050_134_sgp_pressure_hard_campaign500_layout_soft_l266_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_134_sgp_pressure_hard_campaign500_layout_soft_l266_section.asset","24","31","98","94","88","84","103","728","0.978","0.966","4","8","7.43","14","True","4","38","Style=PressureCampaignMedium | Score=19018 | TargetInitial=7 | OpeningRatio=0.051 | EarlyChoices=28.0/46 | LocalRun=10 | Jump=7.5 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignMedium seed=7778495 fill=728/744(0.978) chains=98 remaining=16 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=9->8 earlyChoices=26.4/46 localRun=10 jump=6.3 near=0.81 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_134_sgp_pressure_hard_campaign500_layout_soft_l266_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_134_sgp_pressure_hard_campaign500_layout_soft_l266_section.asset","True","True","section quota style_canvas","27","normal","wide_portrait","layout_soft","138.083"
"139","language_a","270","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l270_section","campaign500_psg_prod200_c04_o011_s150_n050_139_sgp_pressure_hard_campaign500_language_a_l270_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_139_sgp_pressure_hard_campaign500_language_a_l270_section.asset","22","39","106","114","107","103","125","843","0.983","0.974","5","8","7.95","14","True","5","297","Style=PressureCampaignSectionLang | Score=34722 | TargetInitial=6 | OpeningRatio=0.047 | EarlyChoices=32.9/55 | LocalRun=12 | Jump=6.3 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=34943360 fill=843/858(0.983) chains=106 remaining=15 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_139_sgp_pressure_hard_campaign500_language_a_l270_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_139_sgp_pressure_hard_campaign500_language_a_l270_section.asset","True","False","","27","normal","tall_portrait","language","135.534"
"140","language_b","270","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l270_section","campaign500_psg_prod200_c04_o011_s150_n050_140_sgp_pressure_hard_campaign500_language_b_l270_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_140_sgp_pressure_hard_campaign500_language_b_l270_section.asset","22","39","114","114","107","103","125","847","0.987","0.996","5","9","7.43","14","True","5","133","Style=PressureCampaignSectionLang | Score=39063 | TargetInitial=7 | OpeningRatio=0.044 | EarlyChoices=23.8/39 | LocalRun=6 | Jump=7.3 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=17779060 fill=847/858(0.987) chains=114 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->5 edgeHeads=10->9 earlyChoices=23.8/39 localRun=6 jump=7.3 near=0.65 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_140_sgp_pressure_hard_campaign500_language_b_l270_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_140_sgp_pressure_hard_campaign500_language_b_l270_section.asset","True","True","section quota style_canvas","27","normal","tall_portrait","language","137.031"
"141","pure_relaxed","270","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l270_section","campaign500_psg_prod200_c04_o011_s150_n050_141_sgp_pressure_hard_campaign500_pure_relaxed_l270_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_141_sgp_pressure_hard_campaign500_pure_relaxed_l270_section.asset","22","39","104","114","103","103","125","852","0.993","0.991","3","9","8.19","16","True","3","156","Style=PressureCampaignRelaxed | Score=36227 | TargetInitial=7 | OpeningRatio=0.029 | EarlyChoices=34.2/59 | LocalRun=5 | Jump=8.8 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=20200861 fill=852/858(0.993) chains=104 remaining=6 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_141_sgp_pressure_hard_campaign500_pure_relaxed_l270_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_141_sgp_pressure_hard_campaign500_pure_relaxed_l270_section.asset","True","False","","27","normal","tall_portrait","pure","135.447"
"116","layout_soft","261","27","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l261_sweep","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_116_sgp_pressure_hard_campaign500_layout_soft_l261_sweep.asset","26","34","0","111","95","100","123","0","0.000","0.000","0","0","0.00","0","False","0","0","ChainTargetMiss chains=115 target=95 | Style=PressureCampaignMedium | Score=13260 | TargetInitial=8 | OpeningRatio=0.035 | EarlyChoices=31.1/52 | LocalRun=8 | Jump=5.9 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=13687304 fill=857/884(0.969) chains=115 remaining=27 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_116_sgp_pressure_hard_campaign500_layout_soft_l261_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_116_sgp_pressure_hard_campaign500_layout_soft_l261_sweep.asset","False",,,,,,,
"123","language_b","264","27","lock","3","Pressure","PSG_Normal_lock_VeryHard_Pressure","sgp_pressure_hard_campaign500_language_b_l264_lock","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_123_sgp_pressure_hard_campaign500_language_b_l264_lock.asset","25","40","0","157","148","141","173","0","0.000","0.000","0","0","0.00","0","False","0","0","ChainTargetMiss chains=122 target=148 | Style=PressureCampaignLockLang | Score=40052 | TargetInitial=6 | OpeningRatio=0.016 | EarlyChoices=28.0/44 | LocalRun=7 | Jump=6.0 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignLockLang seed=40977253 fill=986/1000(0.986) chains=122 remaining=14 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_123_sgp_pressure_hard_campaign500_language_b_l264_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_123_sgp_pressure_hard_campaign500_language_b_l264_lock.asset","False",,,,,,,
"142","layout_soft","270","27","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l270_section","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_142_sgp_pressure_hard_campaign500_layout_soft_l270_section.asset","26","34","0","115","108","106","129","0","0.000","0.000","0","0","0.00","0","False","0","0","ChainTargetMiss chains=132 target=108 | Style=PressureCampaignMedium | Score=31458 | TargetInitial=9 | OpeningRatio=0.038 | EarlyChoices=20.7/40 | LocalRun=8 | Jump=8.8 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=5548109 fill=865/884(0.979) chains=132 remaining=19 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_142_sgp_pressure_hard_campaign500_layout_soft_l270_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_142_sgp_pressure_hard_campaign500_layout_soft_l270_section.asset","False",,,,,,,
"153","language_b","274","28","section","3","Pressure","PSG_Normal_section_VeryHard_Pressure","sgp_pressure_hard_campaign500_language_b_l274_section","campaign500_psg_prod200_c04_o011_s150_n050_153_sgp_pressure_hard_campaign500_language_b_l274_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_153_sgp_pressure_hard_campaign500_language_b_l274_section.asset","31","35","136","131","123","118","144","1074","0.990","0.992","4","12","7.90","14","True","4","329","Style=PressureCampaignSectionLang | Score=48882 | TargetInitial=8 | OpeningRatio=0.029 | EarlyChoices=32.0/51 | LocalRun=9 | Jump=9.2 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=38425420 fill=1074/1085(0.990) chains=136 remaining=11 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_153_sgp_pressure_hard_campaign500_language_b_l274_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_153_sgp_pressure_hard_campaign500_language_b_l274_section.asset","True","True","section quota style_canvas","28","challenge","wide_portrait","language","136.377"
"160","language_a","276","28","section","4","Peak","PSG_Normal_section_Extreme_Peak","sgp_pressure_hard_campaign500_language_a_l276_section","campaign500_psg_prod200_c04_o011_s150_n050_160_sgp_pressure_hard_campaign500_language_a_l276_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_160_sgp_pressure_hard_campaign500_language_a_l276_section.asset","27","45","163","201","189","181","221","1199","0.987","0.982","4","17","7.36","14","True","4","335","Style=PressureCampaignSectionLang | Score=53458 | TargetInitial=8 | OpeningRatio=0.025 | EarlyChoices=26.1/61 | LocalRun=7 | Jump=7.9 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=39116016 fill=1199/1215(0.987) chains=163 remaining=16 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_160_sgp_pressure_hard_campaign500_language_a_l276_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_160_sgp_pressure_hard_campaign500_language_a_l276_section.asset","True","False","","28","challenge","tall_portrait","language","130.889"
"162","pure_relaxed","276","28","section","4","Peak","PSG_Normal_section_Extreme_Peak","sgp_pressure_hard_campaign500_pure_relaxed_l276_section","campaign500_psg_prod200_c04_o011_s150_n050_162_sgp_pressure_hard_campaign500_pure_relaxed_l276_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_162_sgp_pressure_hard_campaign500_pure_relaxed_l276_section.asset","27","45","162","201","181","181","221","1196","0.984","0.985","5","9","7.38","16","True","5","25","Style=PressureCampaignRelaxed | Score=49087 | TargetInitial=11 | OpeningRatio=0.031 | EarlyChoices=34.5/56 | LocalRun=7 | Jump=9.4 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=6674412 fill=1196/1215(0.984) chains=162 remaining=19 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_162_sgp_pressure_hard_campaign500_pure_relaxed_l276_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_162_sgp_pressure_hard_campaign500_pure_relaxed_l276_section.asset","True","True","section quota style_canvas","28","challenge","tall_portrait","pure","135.046"
"163","layout_soft","276","28","section","4","Peak","PSG_Normal_section_Extreme_Peak","sgp_pressure_hard_campaign500_layout_soft_l276_section","campaign500_psg_prod200_c04_o011_s150_n050_163_sgp_pressure_hard_campaign500_layout_soft_l276_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_163_sgp_pressure_hard_campaign500_layout_soft_l276_section.asset","29","38","189","174","164","164","200","1075","0.975","0.968","6","15","5.69","10","True","6","133","Style=PressureCampaignShort | Score=25983 | TargetInitial=13 | OpeningRatio=0.042 | EarlyChoices=34.4/51 | LocalRun=9 | Jump=7.9 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignShort seed=17994870 fill=1075/1102(0.975) chains=189 remaining=27 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=8->6 edgeHeads=17->15 earlyChoices=31.7/42 localRun=8 jump=6.4 near=0.77 targetInitial=5","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_163_sgp_pressure_hard_campaign500_layout_soft_l276_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_163_sgp_pressure_hard_campaign500_layout_soft_l276_section.asset","True","True","section quota style_mode","28","challenge","wide_portrait","layout_soft","135.383"
